rho,methods,PE_value
0,PLS,0.0870683852430021
0,PLS,0.0588454605951363
0,PLS,0.0558272660031005
0,PLS,0.0585405641905039
0,PLS,0.100305209070215
0,PLS,0.0655848829665933
0,PLS,0.0451750212883792
0,PLS,0.0669190800773247
0,PLS,0.068494766993251
0,PLS,0.107510033486808
0,PLS,0.0985467084988585
0,PLS,0.0782424530897869
0,PLS,0.128168879444101
0,PLS,0.0499010706494925
0,PLS,0.0564468697631091
0,PLS,0.0630154957542508
0,PLS,0.0952341990240835
0,PLS,0.0464521697861391
0,PLS,0.111868071839816
0,PLS,0.104582989584963
0,PLS,0.0675843456024039
0,PLS,0.0553633631735115
0,PLS,0.046201893624199
0,PLS,0.0442336604723224
0,PLS,0.0599732512896862
0,PLS,0.0485137329721179
0,PLS,0.103505853546547
0,PLS,0.0482500309278937
0,PLS,0.00725350520723311
0,PLS,0.059833109109956
0,PLS,0.0354884422019215
0,PLS,0.0491542156564064
0,PLS,0.0602207755220938
0,PLS,0.0690746139037977
0,PLS,0.014034450360354
0,PLS,0.0715950883456113
0,PLS,0.057006921236519
0,PLS,0.0414374628018976
0,PLS,0.071277986603673
0,PLS,0.033317509023713
0,PLS,0.0436643314386715
0,PLS,0.0826662362064481
0,PLS,0.115996986591532
0,PLS,0.0445058572203603
0,PLS,0.0987426658961077
0,PLS,0.0866267698803755
0,PLS,0.0553699275393149
0,PLS,0.0869849816427859
0,PLS,0.152564399823849
0,PLS,0.0852405449800957
0,PLS,0.0706460087470104
0,PLS,0.054470374586794
0,PLS,0.0956323934629695
0,PLS,0.0265392504072386
0,PLS,0.060665105929991
0,PLS,0.0713820408132742
0,PLS,0.0583713822998511
0,PLS,0.0651873280902175
0,PLS,0.0205976588540904
0,PLS,0.0576002029164593
0,PLS,0.0399763346673201
0,PLS,0.0604234814638422
0,PLS,0.0886436557490271
0,PLS,0.0550233574977457
0,PLS,0.0862334591566347
0,PLS,0.0215802016591813
0,PLS,0.0673657101525953
0,PLS,0.0637914847945604
0,PLS,0.081041821943566
0,PLS,0.0295733190995706
0,PLS,0.0757226117647114
0,PLS,0.123835949990619
0,PLS,0.0968786862132116
0,PLS,0.0667919244155664
0,PLS,0.100900131503492
0,PLS,0.0467456546847882
0,PLS,0.0912418152025936
0,PLS,0.100092140095951
0,PLS,0.03846241844271
0,PLS,0.0559043063708278
0,PLS,0.0819351032396227
0,PLS,0.0715946819461246
0,PLS,0.0588196126171088
0,PLS,0.0584690810175277
0,PLS,0.12963714624123
0,PLS,0.0195570955737612
0,PLS,0.106592040726588
0,PLS,0.0849561627653734
0,PLS,0.0561967712573552
0,PLS,0.0576454121499435
0,PLS,0.0824922472229872
0,PLS,0.068724556529284
0,PLS,0.0564661630723038
0,PLS,0.0418306793326617
0,PLS,0.0197321719993342
0,PLS,-0.0111632899979142
0,PLS,0.0520689742541149
0,PLS,0.0594143212857694
0,PLS,0.0466296565751496
0,PLS,0.0560276026793991
0,PLS,0.0470265294862877
0,PLS,0.0995158625465034
0,PLS,0.0753949936021781
0,PLS,0.0575719880380983
0,PLS,0.0774973628951963
0,PLS,0.044744652037092
0,PLS,0.0827329448525209
0,PLS,0.0444429151595247
0,PLS,0.06327416280028
0,PLS,0.0505406332792344
0,PLS,0.0307688486606978
0,PLS,0.0274011171766013
0,PLS,0.0612466647000096
0,PLS,0.069057967446561
0,PLS,0.0842035768398919
0,PLS,0.0695032634775703
0,PLS,0.0908269957761385
0,PLS,0.0736083918923329
0,PLS,0.0793516427889907
0,PLS,0.0269130515701927
0,PLS,0.0337892983779045
0,PLS,0.0364998234050251
0,PLS,0.0908848988135831
0,PLS,0.0272926339362523
0,PLS,0.0505828542724409
0,PLS,0.0752998461104277
0,PLS,0.0748382062489223
0,PLS,0.0668100290028377
0,PLS,0.0278563709513173
0,PLS,0.0443379319478583
0,PLS,0.0379639897206405
0,PLS,0.0647954546748952
0,PLS,0.0704778119943945
0,PLS,0.0843529509142567
0,PLS,0.0646733948202993
0,PLS,0.0910062579469104
0,PLS,0.107123200520029
0,PLS,0.120225406606296
0,PLS,0.0722821687886264
0,PLS,0.0913235217680872
0,PLS,0.0487085812426178
0,PLS,0.0776247644844217
0,PLS,0.0560536418421542
0,PLS,0.0538915278115417
0,PLS,0.0393072243240296
0,PLS,0.0618305748468233
0,PLS,0.029037619854815
0,PLS,0.0135511143978633
0,PLS,0.0641061129085081
0,PLS,0.0594886845224876
0,PLS,0.0499568417602481
0,PLS,0.0307362709982231
0,PLS,0.1077922116244
0,PLS,0.0167528577755347
0,PLS,0.0917910935867932
0,PLS,0.041465822382045
0,PLS,0.0648980915604549
0,PLS,0.0702994866395767
0,PLS,0.0624654774153166
0,PLS,0.0900834072020245
0,PLS,0.0788814257734034
0,PLS,0.0395622030860703
0,PLS,0.110074354586277
0,PLS,0.0484652841756128
0,PLS,0.0634832105258549
0,PLS,0.0532520443243942
0,PLS,0.131470080004781
0,PLS,0.0740433800930995
0,PLS,0.0386556113211911
0,PLS,0.0394481104879307
0,PLS,0.0793835670606751
0,PLS,0.0761731530117558
0,PLS,0.127498296011449
0,PLS,0.0949844105166864
0,PLS,0.101023847584014
0,PLS,0.122182921575374
0,PLS,0.0595225179295105
0,PLS,0.012111972174744
0,PLS,0.092964258587354
0,PLS,0.0669301932729705
0,PLS,0.0448064350734827
0,PLS,-0.0171076939277374
0,PLS,0.0795721143392827
0,PLS,0.0709067579352745
0,PLS,0.0170625262684274
0,PLS,0.082800789666031
0,PLS,0.160336864911454
0,PLS,0.0287023872437682
0,PLS,0.037407382411335
0,PLS,0.0776051021510613
0,PLS,0.158560087501078
0,PLS,0.0856579744720378
0,PLS,0.0728359114932882
0,PLS,0.0901030590520699
0,PLS,0.0488714734860016
0,PLS,0.0938445634303995
0,PLS,0.077548518315907
0,PLS,0.0969045978635104
0,PLS,0.0263930048149432
0,PLS,0.0464026848970418
0,fTS,0.087157667626067
0,fTS,0.0596788396813466
0,fTS,0.0558717050915924
0,fTS,0.0589642672814465
0,fTS,0.100384428803937
0,fTS,0.0655728620773042
0,fTS,0.045173904913691
0,fTS,0.0669196364090625
0,fTS,0.0684976443728222
0,fTS,0.107510033486808
0,fTS,0.0984882820252313
0,fTS,0.0784789093857965
0,fTS,0.128168879444101
0,fTS,0.0499010706494925
0,fTS,0.0564468697631091
0,fTS,0.0629842406441186
0,fTS,0.095293238099649
0,fTS,0.0460670133763315
0,fTS,0.111787940345969
0,fTS,0.104587510955579
0,fTS,0.067580098355384
0,fTS,0.0556431555375714
0,fTS,0.0462100320780074
0,fTS,0.0442322310314578
0,fTS,0.0599732512896862
0,fTS,0.0485320939367226
0,fTS,0.103559220742383
0,fTS,0.0483047442273468
0,fTS,0.00725350520723311
0,fTS,0.0598904223005832
0,fTS,0.0359435055698831
0,fTS,0.0491533030552569
0,fTS,0.0603959958455307
0,fTS,0.0690329137529435
0,fTS,0.0140393485109871
0,fTS,0.0715950883456113
0,fTS,0.0570084502817769
0,fTS,0.0414374541164357
0,fTS,0.071277986603673
0,fTS,0.033317509023713
0,fTS,0.0436024607095356
0,fTS,0.0826662362064481
0,fTS,0.115996986591532
0,fTS,0.0445086073907721
0,fTS,0.0987552365014226
0,fTS,0.0866267698803755
0,fTS,0.0553243312376595
0,fTS,0.0869849816427859
0,fTS,0.152553977101433
0,fTS,0.0852405449800957
0,fTS,0.0706324832341456
0,fTS,0.0544719253448052
0,fTS,0.095851981401905
0,fTS,0.0265392504072386
0,fTS,0.060665105929991
0,fTS,0.0713848231272018
0,fTS,0.0582449801695237
0,fTS,0.0651470168389507
0,fTS,0.0206101167519168
0,fTS,0.0576981772302638
0,fTS,0.0399557774511909
0,fTS,0.0602839764357208
0,fTS,0.089317836675707
0,fTS,0.0551108015784589
0,fTS,0.0862334591566347
0,fTS,0.0217238133816056
0,fTS,0.0673783646603163
0,fTS,0.0643888763435729
0,fTS,0.0812836844363316
0,fTS,0.0295575394880268
0,fTS,0.0757226117647114
0,fTS,0.123839910893599
0,fTS,0.0968916901293906
0,fTS,0.0667915856725889
0,fTS,0.100900131503492
0,fTS,0.0467456546847882
0,fTS,0.0912352219913724
0,fTS,0.100092140095951
0,fTS,0.0384627249842509
0,fTS,0.0558587985023413
0,fTS,0.0819448246592154
0,fTS,0.0715946819461246
0,fTS,0.0588196126171088
0,fTS,0.0584693015903679
0,fTS,0.12963714624123
0,fTS,0.0195721019744983
0,fTS,0.106639383509908
0,fTS,0.084955410043692
0,fTS,0.0561635622092473
0,fTS,0.0576538517968055
0,fTS,0.0825772697719764
0,fTS,0.068734963977753
0,fTS,0.0564661630723038
0,fTS,0.0418299246179721
0,fTS,0.0197959054674628
0,fTS,-0.0111632899979142
0,fTS,0.0520689742541149
0,fTS,0.0594530254577952
0,fTS,0.0466164972220919
0,fTS,0.0557077721149744
0,fTS,0.0470265294862877
0,fTS,0.0994324551316388
0,fTS,0.0753949936021781
0,fTS,0.0576296207441316
0,fTS,0.0773450831776397
0,fTS,0.0447446311571795
0,fTS,0.0826183284290321
0,fTS,0.0444552883532552
0,fTS,0.0631426816103566
0,fTS,0.0505395425982276
0,fTS,0.0307688486606978
0,fTS,0.0274011171766013
0,fTS,0.0612100040516377
0,fTS,0.0690583777564966
0,fTS,0.084203413431996
0,fTS,0.0695032634775703
0,fTS,0.0909157218465804
0,fTS,0.0736087210653007
0,fTS,0.0795387714714972
0,fTS,0.0268282973741489
0,fTS,0.0335468520508475
0,fTS,0.0364998234050251
0,fTS,0.0908848988135831
0,fTS,0.0272926339362523
0,fTS,0.0506065829092814
0,fTS,0.0752919923670174
0,fTS,0.0748902149885999
0,fTS,0.0668173896885049
0,fTS,0.0278651963009964
0,fTS,0.044293440846243
0,fTS,0.0379639897206405
0,fTS,0.0647989704268694
0,fTS,0.0704778119943945
0,fTS,0.08447754200603
0,fTS,0.0646733948202993
0,fTS,0.0910766206797067
0,fTS,0.107172639465892
0,fTS,0.120204676410943
0,fTS,0.0724008767939761
0,fTS,0.0913231113290385
0,fTS,0.0487456922561815
0,fTS,0.0775977110794359
0,fTS,0.0560236541039281
0,fTS,0.0536764533440477
0,fTS,0.0396570009686708
0,fTS,0.0618287232220804
0,fTS,0.029037619854815
0,fTS,0.013328659759154
0,fTS,0.0641057750085485
0,fTS,0.0594522705951881
0,fTS,0.0499566914258667
0,fTS,0.0308251754981648
0,fTS,0.107671937336412
0,fTS,0.0167757674113282
0,fTS,0.0921580856663649
0,fTS,0.041465822382045
0,fTS,0.0654404469942766
0,fTS,0.0702994866395767
0,fTS,0.0624650164456859
0,fTS,0.0893903575832897
0,fTS,0.0788814257734034
0,fTS,0.0397498069467965
