rho,methods,MSEf_value
0,PLS,0.0623966416228543
0,PLS,0.0533028918977863
0,PLS,0.0894039767799806
0,PLS,0.0671204889767938
0,PLS,0.0791113429142871
0,PLS,0.0645947599814111
0,PLS,0.0586477873575373
0,PLS,0.070671395960128
0,PLS,0.0711207777942867
0,PLS,0.0490184099664615
0,PLS,0.0898133071322445
0,PLS,0.0545220706739
0,PLS,0.0984414166991885
0,PLS,0.0991042051868309
0,PLS,0.0520821065559391
0,PLS,0.0698648009744846
0,PLS,0.109327494695336
0,PLS,0.040202604832006
0,PLS,0.088223508458104
0,PLS,0.0385867514325237
0,PLS,0.0479032050594685
0,PLS,0.0504181159519919
0,PLS,0.0538392755841896
0,PLS,0.0785051844721676
0,PLS,0.0884196022130502
0,PLS,0.0635919885833703
0,PLS,0.082168164189957
0,PLS,0.071008151644832
0,PLS,0.112462489272748
0,PLS,0.0653845800633362
0,PLS,0.1356103457767
0,PLS,0.0567261525510359
0,PLS,0.0819601758803595
0,PLS,0.046217594916042
0,PLS,0.0526337596749703
0,PLS,0.132856492312975
0,PLS,0.051688193566673
0,PLS,0.0752056841631302
0,PLS,0.089569726394925
0,PLS,0.0850259079930941
0,PLS,0.117977826177678
0,PLS,0.0959119557915919
0,PLS,0.0892743453452214
0,PLS,0.0472895316552168
0,PLS,0.0509765913545662
0,PLS,0.126671405776485
0,PLS,0.044827345778173
0,PLS,0.0755141115116975
0,PLS,0.0682896667845392
0,PLS,0.0528222706084861
0,PLS,0.0851674277515818
0,PLS,0.0672081363276505
0,PLS,0.0436040778013473
0,PLS,0.0577985111594006
0,PLS,0.13931109629154
0,PLS,0.058412941872967
0,PLS,0.152413204018603
0,PLS,0.123234536122108
0,PLS,0.0816508105344143
0,PLS,0.124555352416708
0,PLS,0.0482838279528219
0,PLS,0.0387621284723949
0,PLS,0.0828745691759761
0,PLS,0.0735683016647811
0,PLS,0.125120401683541
0,PLS,0.0729513412997964
0,PLS,0.0923638780688467
0,PLS,0.0734839164838936
0,PLS,0.0872701815649434
