rho,methods,PE_value
0,PLS,0.0666110309972572
0,PLS,0.123391927840894
0,PLS,0.0556600151349143
0,PLS,0.0917351075905704
0,PLS,0.0494844101378773
0,PLS,0.0304081154693232
0,PLS,0.0840452944670822
0,PLS,0.118200991093495
0,PLS,0.0216373724475758
0,PLS,0.0512208720592948
0,PLS,-0.0271843381558201
0,PLS,0.0546493054628634
0,PLS,0.0864432784816449
0,PLS,0.0791996681200524
0,PLS,0.0870347631459978
0,PLS,0.0773398589353438
0,PLS,0.0705662080742961
0,PLS,0.099091967473556
0,PLS,0.0352192310170196
0,PLS,0.049273987044067
0,PLS,0.0918661249338235
0,PLS,0.0785136398254882
0,PLS,0.0445746115834187
0,PLS,0.0630670079323361
0,PLS,0.100702890456894
0,PLS,0.0565543525101195
0,PLS,0.0468936918170042
0,PLS,0.0538199643463433
0,PLS,0.0849640411216961
0,PLS,0.0529991009610895
0,PLS,0.0682608800263782
0,PLS,0.027194350269232
0,PLS,0.0463162054415291
0,PLS,0.0893760370794785
0,PLS,0.0186039968923997
0,PLS,0.0687666311011106
0,PLS,0.122638161993095
0,PLS,0.027298524749694
0,PLS,0.0674331542835105
0,PLS,0.110665288098014
0,PLS,0.0609668184095435
0,PLS,0.0529398509930428
0,PLS,0.106383664456112
0,PLS,0.0853224294810504
0,PLS,0.0697006800338398
0,PLS,0.0727981127480546
0,PLS,0.0899766647347031
0,PLS,0.106493453463142
0,PLS,0.142199650532595
0,PLS,0.0898100616833664
0,PLS,0.0169521088574591
0,PLS,0.0252352676109626
0,PLS,0.0475101271190297
0,PLS,0.0689391172586691
0,PLS,0.0985373126567428
0,PLS,0.110092651151287
0,PLS,0.013553061551832
0,PLS,0.0842216195891412
0,PLS,0.128317428378009
0,PLS,0.0453577450459477
0,PLS,0.0737265354788161
0,PLS,0.0234521802296845
0,PLS,0.0388714457081452
0,PLS,0.0783697187519199
0,PLS,0.0895429081993946
0,PLS,0.0450963764707637
0,PLS,-0.00356495207281415
0,PLS,0.0865498699268947
0,PLS,0.103614611120009
0,PLS,0.0815801955398037
0,PLS,0.06037582507522
0,PLS,0.0639089151882368
0,PLS,0.029625519965518
0,PLS,0.0940277226245534
0,PLS,0.0717928166711046
0,PLS,0.0452127165068574
0,PLS,0.0875715922246612
0,PLS,5.8868119937161e-05
0,PLS,0.033160729730523
0,PLS,0.111452450920791
0,PLS,0.0387049990709414
0,PLS,0.0520619137019314
0,PLS,0.0997435994659515
0,PLS,0.0241710126619827
0,PLS,0.0867540349044238
0,PLS,0.0191665615275614
0,PLS,0.0485013024202181
0,PLS,0.0707875999834262
0,PLS,0.0742828687078898
0,PLS,0.00875981778717994
0,PLS,0.0897592347200697
0,PLS,0.0660190870584121
0,PLS,0.0371871700587154
0,PLS,0.0446610853020439
0,PLS,-0.00686476602004493
0,PLS,0.0844553278561064
0,PLS,0.0597306089308691
0,PLS,0.103326328889258
0,PLS,0.0987041888548983
0,PLS,0.106663436124318
0,PLS,0.0900825877192963
0,PLS,0.0928464668532891
0,PLS,0.0355828716355915
0,PLS,0.0714507565388875
0,PLS,0.017027745789346
0,PLS,0.0643647870986119
0,PLS,0.0648003195007503
0,PLS,0.0343797894522544
0,PLS,0.0316434036262794
0,PLS,0.094365944486503
0,PLS,0.052609265198228
0,PLS,0.0978959110664945
0,PLS,0.0495221366359269
0,PLS,0.0766814494359243
0,PLS,0.0421096678681845
0,PLS,0.0569348853274241
0,PLS,0.0966580735756013
0,PLS,0.0417554245003624
0,PLS,0.0738004940210344
0,PLS,0.0765999196542684
0,PLS,0.0731129955083625
0,PLS,0.052290560469932
0,PLS,0.0777058864160871
0,PLS,0.0679282559787455
0,PLS,0.041589223863806
0,PLS,0.0793748269984367
0,PLS,0.0392674931785413
0,PLS,0.0627442151599467
0,PLS,0.095460648668023
0,PLS,0.0487854138507049
0,PLS,0.0233725843631423
0,PLS,0.0553495638454833
0,PLS,0.0734049551559322
0,PLS,0.128355200587989
0,PLS,0.0177415290485339
0,PLS,0.0679630068180681
0,PLS,0.0368427544862935
0,PLS,0.0292352989052576
0,PLS,0.0564187678637915
0,PLS,0.0484420466494799
0,PLS,0.0888856241406357
0,PLS,0.10832004862687
0,PLS,0.0290097277479606
0,PLS,0.0325415656739045
0,PLS,0.0712254909509427
0,PLS,0.0848268511664549
0,PLS,0.0872942707103315
0,PLS,0.0852101345538685
0,PLS,0.075389163307269
0,PLS,0.09534870018215
0,PLS,0.0464374411303976
0,PLS,0.0491374014580723
0,PLS,0.0286998195011625
0,PLS,0.0821566134551868
0,PLS,0.0654318755544374
0,PLS,0.0805574978022079
0,PLS,0.0747531831439476
0,PLS,0.0661089494806073
0,PLS,0.0255127054578612
0,PLS,0.0546577657021341
0,PLS,0.0950964800231344
0,PLS,0.0817707791787474
0,PLS,0.105281399282324
0,PLS,0.131728669419827
0,PLS,0.106744360767412
0,PLS,0.0961120418013219
0,PLS,0.140755986366893
0,PLS,0.113851908544666
0,PLS,0.0619427139102815
0,PLS,0.042872210573748
0,PLS,0.0691445298292988
0,PLS,0.0664887163501131
0,PLS,0.0933134455314226
0,PLS,0.0598527013309174
0,PLS,0.0190392714992735
0,PLS,0.0767059984830374
0,PLS,0.13212607475261
0,PLS,0.0529629566706238
0,PLS,-0.0139386360566628
0,PLS,0.100349355738366
0,PLS,0.0590250551873843
0,PLS,-0.0112170486208991
0,PLS,0.036369618356165
0,PLS,0.0447470143714452
0,PLS,0.0201933391948435
0,PLS,0.0792771337306313
0,PLS,0.104039777439913
0,PLS,0.0300059247583775
0,PLS,0.0703889954491106
0,PLS,0.0422670912730398
0,PLS,0.0705316153829492
0,PLS,0.131213465950208
0,PLS,0.146777272215
0,PLS,0.0573126476471943
0,PLS,0.0798434916120612
0,PLS,0.0742321048245869
0,PLS,0.0484572279863753
0,PLS,0.0644240743374489
0,PLS,0.0779318463618563
0,PLS,0.0413215856249041
0,fTS,0.0666137273322531
0,fTS,0.1233847492876
0,fTS,0.0556602594285782
0,fTS,0.091832204584114
0,fTS,0.0494869209813404
0,fTS,0.030395983670026
0,fTS,0.084061057510243
0,fTS,0.118200991093495
0,fTS,0.0212521194423259
0,fTS,0.0511579706110445
0,fTS,-0.0271343127005262
0,fTS,0.0546478568564497
0,fTS,0.0864432784816449
0,fTS,0.0791996681200524
0,fTS,0.0870664863661281
0,fTS,0.0773401467713557
0,fTS,0.0688860266320708
0,fTS,0.0990898996157881
0,fTS,0.035432612148619
0,fTS,0.049273987044067
0,fTS,0.0918661249338235
0,fTS,0.0779763568691498
0,fTS,0.0445768930968167
0,fTS,0.0630647229169523
0,fTS,0.100562828629535
0,fTS,0.0566302692346008
0,fTS,0.0470739326997613
0,fTS,0.0536728864648206
0,fTS,0.0842939363350357
0,fTS,0.0528691846401586
0,fTS,0.0687187763728745
0,fTS,0.0272148044153224
0,fTS,0.0463162054415291
0,fTS,0.0893959795639938
0,fTS,0.0185598104486935
0,fTS,0.0687139953184821
0,fTS,0.122731144151493
0,fTS,0.0272971730538498
0,fTS,0.0674503250030312
0,fTS,0.110665288098014
0,fTS,0.061084553562972
0,fTS,0.0527754431341096
0,fTS,0.106776000161327
0,fTS,0.0853227682216373
0,fTS,0.0697117233409434
0,fTS,0.0727974631874291
0,fTS,0.0899807506254748
0,fTS,0.106493453463142
0,fTS,0.142199650532595
0,fTS,0.0898100616833664
0,fTS,0.0169979937295548
0,fTS,0.0254382448023789
0,fTS,0.0479857641624601
0,fTS,0.0689391172586691
0,fTS,0.0985373126567428
0,fTS,0.110092651151287
0,fTS,0.0135091966843541
0,fTS,0.0842279665604091
0,fTS,0.128317428378009
0,fTS,0.0453529152880645
0,fTS,0.073749943167166
0,fTS,0.0235085498902403
0,fTS,0.0388684964922643
0,fTS,0.0783697187519199
0,fTS,0.0894985229937466
0,fTS,0.0450963764707637
0,fTS,-0.00356495207281415
0,fTS,0.0865722113095775
0,fTS,0.103700034594367
0,fTS,0.0818523160995113
0,fTS,0.0603757735591486
0,fTS,0.0639089151882368
0,fTS,0.029625519965518
0,fTS,0.094093772463725
0,fTS,0.0717928166711046
0,fTS,0.0455720401174939
0,fTS,0.0875713918966812
0,fTS,0.000275161655323597
0,fTS,0.0332051889717437
0,fTS,0.111452450920791
0,fTS,0.0385954112608129
0,fTS,0.0523020259290066
0,fTS,0.0990705264659126
0,fTS,0.0241629825526528
0,fTS,0.0869955266386451
0,fTS,0.0191781434047043
0,fTS,0.0484913905031157
0,fTS,0.0707516869523772
0,fTS,0.074317553924981
0,fTS,0.00875981778717994
0,fTS,0.0898097971116225
0,fTS,0.065995271157935
0,fTS,0.037240589414419
0,fTS,0.0446610039632194
0,fTS,-0.00686476602004493
0,fTS,0.0852122775867934
0,fTS,0.0595789245296343
0,fTS,0.102629786274105
0,fTS,0.0986801772926114
0,fTS,0.106151951454459
0,fTS,0.0900825877192963
0,fTS,0.0928506340071025
0,fTS,0.0358537770035012
0,fTS,0.0713186237158139
0,fTS,0.0170273365383975
0,fTS,0.0643190626268266
0,fTS,0.0637268031203424
0,fTS,0.0343797108630965
0,fTS,0.0317868773490924
0,fTS,0.0940600617782783
0,fTS,0.0526562955333099
0,fTS,0.0978563536980546
0,fTS,0.0496119138850977
0,fTS,0.0766814494359243
0,fTS,0.0421354276182579
0,fTS,0.0569348853274241
0,fTS,0.0966759134202413
0,fTS,0.0417554245003624
0,fTS,0.0742970533708185
0,fTS,0.0765999196542684
0,fTS,0.073442870077572
0,fTS,0.052290560469932
0,fTS,0.0777058864160871
0,fTS,0.0679242549349823
0,fTS,0.041589223863806
0,fTS,0.0793845485196296
0,fTS,0.039340235612253
0,fTS,0.0627442151599467
0,fTS,0.095460648668023
0,fTS,0.0485156269470419
0,fTS,0.023366227620873
0,fTS,0.0553495638454833
0,fTS,0.0733914487090004
0,fTS,0.128458884287887
0,fTS,0.0176498582085152
0,fTS,0.0680505099118047
0,fTS,0.0368321648784709
0,fTS,0.0292344356868288
0,fTS,0.0564417392969827
0,fTS,0.0484686226660074
0,fTS,0.088875868886449
0,fTS,0.108249580894705
0,fTS,0.0290279921739485
0,fTS,0.0325380831025484
0,fTS,0.071363734464662
0,fTS,0.0848691680695863
0,fTS,0.087738139412938
0,fTS,0.0852033745021983
0,fTS,0.075356067797455
0,fTS,0.09534870018215
0,fTS,0.0462974718253124
0,fTS,0.0491374014580723
0,fTS,0.0287164887042721
0,fTS,0.082009192303915
0,fTS,0.0654318755544374
0,fTS,0.0807348141651827
0,fTS,0.0748243946729765
0,fTS,0.0661089494806073
0,fTS,0.0255127130887569
0,fTS,0.0546410265003112
0,fTS,0.0950964800231344
0,fTS,0.0819146403025524
0,fTS,0.105301509898235
0,fTS,0.131629545576134
0,fTS,0.106844090338571
0,fTS,0.0961256842704803
0,fTS,0.140780451508335
0,fTS,0.113631339629427
0,fTS,0.06199743951063
0,fTS,0.0429579268650846
0,fTS,0.0690613547926331
0,fTS,0.0664439924517364
0,fTS,0.0933134455314226
0,fTS,0.0597306788567862
0,fTS,0.0190754186779267
0,fTS,0.0766798344298181
0,fTS,0.13212607475261
0,fTS,0.0529629566706238
0,fTS,-0.0138408570973785
0,fTS,0.100349782009323
0,fTS,0.0590205139389517
0,fTS,-0.0112369396927864
0,fTS,0.0361915757533842
0,fTS,0.04471966579029
0,fTS,0.0201905911728488
0,fTS,0.0792851717863852
0,fTS,0.103875299424473
0,fTS,0.0299221975966375
0,fTS,0.0704499701067864
0,fTS,0.0422865183838286
0,fTS,0.0707045112143536
0,fTS,0.131505238554747
0,fTS,0.146796483344681
0,fTS,0.0573224672416701
0,fTS,0.0798434916120612
0,fTS,0.0742321048245869
0,fTS,0.0484572279863753
0,fTS,0.0631179389773591
0,fTS,0.0782898431017529
0,fTS,0.0413215856249041
0,LS_oracle,0.0663333388150356
0,LS_oracle,0.123461802948308
0,LS_oracle,0.0559521868190516
0,LS_oracle,0.091874038143146
0,LS_oracle,0.0493310993156197
0,LS_oracle,0.0305365944005382
0,LS_oracle,0.0826953127851817
0,LS_oracle,0.117644369459599
0,LS_oracle,0.0230607129283376
0,LS_oracle,0.051116654023444
0,LS_oracle,-0.0270734781299139
0,LS_oracle,0.0549518728969967
0,LS_oracle,0.0850910135444707
0,LS_oracle,0.0806489699163528
0,LS_oracle,0.0871646467154834
0,LS_oracle,0.0735995041954474
0,LS_oracle,0.0666839302721347
0,LS_oracle,0.0983258951946173
0,LS_oracle,0.0351974152036671
0,LS_oracle,0.0505021141895112
0,LS_oracle,0.0914671628190478
0,LS_oracle,0.0787075439038836
0,LS_oracle,0.0451839465401422
0,LS_oracle,0.0628362519293211
0,LS_oracle,0.100140766967297
0,LS_oracle,0.0549417376617793
