rho,methods,MSEs_value
0,PLS,0.0192508725776765
0,PLS,0.00737170008819523
0,PLS,0.0116698662968396
0,PLS,0.0184974394133224
0,PLS,0.0159113999829849
0,PLS,0.0125957788074788
0,PLS,0.0157933307933808
0,PLS,0.0236872389460233
0,PLS,0.00884653772278589
0,PLS,0.0145939871412984
0,PLS,0.00961475354303292
0,PLS,0.00941595261459014
0,PLS,0.0249174392147247
0,PLS,0.031477510884488
0,PLS,0.00664329249536216
0,PLS,0.0219923117819426
0,PLS,0.0164817022644835
0,PLS,0.00831140800806146
0,PLS,0.00673054086772974
0,PLS,0.0214099899902624
0,PLS,0.0204962283821276
0,PLS,0.0069483017748055
0,PLS,0.019295891495249
0,PLS,0.0390700961355905
0,PLS,0.0218356350908574
0,PLS,0.0368955614173991
0,PLS,0.0101682225070677
0,PLS,0.0195375056116273
0,PLS,0.00782693742845587
0,PLS,0.039471812663044
0,PLS,0.00469554702121507
0,PLS,0.0165272882611925
0,PLS,0.0185181867079214
0,PLS,0.0272686828771686
0,PLS,0.0157120821003265
0,PLS,0.0088746472116167
0,PLS,0.00935504989689233
0,PLS,0.016601588722466
0,PLS,0.0196282611047664
0,PLS,0.0100961441171938
0,PLS,0.0160451085964933
0,PLS,0.021666876499288
0,PLS,0.0140347741046046
0,PLS,0.0261086832507462
0,PLS,0.00770546843337551
0,PLS,0.0234065632394788
0,PLS,0.0265130033636497
0,PLS,0.0409754548579019
0,PLS,0.0149721587571445
0,PLS,0.0175404384452441
0,PLS,0.0259725041437235
0,PLS,0.0130105000427584
0,PLS,0.0234447805194787
0,PLS,0.0120861503970282
0,PLS,0.013902896354686
0,PLS,0.0117894953837548
0,PLS,0.0123302675174444
0,PLS,0.00906456834550689
0,PLS,0.0121599949010285
0,PLS,0.00626015037722902
0,PLS,0.0082241868229574
0,PLS,0.0179354014575177
0,PLS,0.0204039953577012
0,PLS,0.0151250439744667
0,PLS,0.0202744702137631
0,PLS,0.0143110876860634
0,PLS,0.0148282335727587
0,PLS,0.00658107548950604
0,PLS,0.0102786487624467
0,PLS,0.00873607718277861
0,PLS,0.0175702960263789
0,PLS,0.0217119993879225
0,PLS,0.00913496008853638
0,PLS,0.0191315299586971
0,PLS,0.00991863808981677
0,PLS,0.00429555312991117
0,PLS,0.0104276709574576
0,PLS,0.00952354975393133
0,PLS,0.0139738543392467
0,PLS,0.0212176517159476
0,PLS,0.00922858152384067
0,PLS,0.0148998068640289
0,PLS,0.0369851415429344
0,PLS,0.007521595094265
0,PLS,0.0134981610771258
0,PLS,0.00725689616501127
0,PLS,0.0073483939066032
0,PLS,0.00771498527763055
0,PLS,0.0166263252210432
0,PLS,0.0105063391647458
0,PLS,0.0154522160472259
0,PLS,0.00942992197159529
0,PLS,0.0212033454370195
0,PLS,0.0101473642570883
0,PLS,0.0220864468663233
0,PLS,0.013620981572679
0,PLS,0.00474718065705031
0,PLS,0.0285303933156437
0,PLS,0.0121585194426684
0,PLS,0.0224289774407235
0,PLS,0.0475298876298764
0,PLS,0.00530955017121861
0,PLS,0.00936053602971689
0,PLS,0.0215095829336704
0,PLS,0.0138286917158461
0,PLS,0.00412106085481478
0,PLS,0.0205475910345609
0,PLS,0.0128446600389041
0,PLS,0.0128350882482006
0,PLS,0.0118302825224513
0,PLS,0.0513980973458469
0,PLS,0.037622389240407
0,PLS,0.0317952786443242
0,PLS,0.0114536196856856
0,PLS,0.0111577729326926
0,PLS,0.0264960455748115
0,PLS,0.0312093261442908
0,PLS,0.0058202115160148
0,PLS,0.00907365855647746
0,PLS,0.00811691762683375
0,PLS,0.015381840284398
0,PLS,0.00662554740363638
0,PLS,0.0185420077601389
0,PLS,0.00782425377940078
0,PLS,0.00612017652466273
0,PLS,0.0182138991670009
0,PLS,0.0138811299817099
0,PLS,0.0143691413441135
0,PLS,0.0393354558335984
0,PLS,0.0205341486232517
0,PLS,0.016445934663821
0,PLS,0.0171676723598146
0,PLS,0.00813444139708854
0,PLS,0.0137844746218422
0,PLS,0.0208628107938961
0,PLS,0.00654845061962478
0,PLS,0.0177108101039174
0,PLS,0.0294334289241516
0,PLS,0.0481574969840235
0,PLS,0.0248938919760112
0,PLS,0.00296636848707449
0,PLS,0.0109249384086034
0,PLS,0.0279483358670334
0,PLS,0.0195568134267384
0,PLS,0.0236963118771777
0,PLS,0.0102642833008888
0,PLS,0.0251699956675887
0,PLS,0.00619795895567456
0,PLS,0.0101618163688256
0,PLS,0.00993735681837481
0,PLS,0.027029497327049
0,PLS,0.00949547990715768
