rho,methods,MSEf_value
0,PLS,0.0451583063834555
0,PLS,0.0607700016701761
0,PLS,0.0441495931900477
0,PLS,0.0474056503475226
0,PLS,0.0627774119310447
0,PLS,0.0648469354558129
0,PLS,0.0554342863629628
0,PLS,0.0588477296605786
0,PLS,0.0647841375520685
0,PLS,0.0533955052240676
0,PLS,0.0372282452557556
0,PLS,0.0580732761552242
0,PLS,0.0366117355490836
0,PLS,0.0667875790057994
0,PLS,0.0641098320239468
0,PLS,0.0548313382071871
0,PLS,0.0628403050922082
0,PLS,0.104616354903338
0,PLS,0.0652816581201009
0,PLS,0.0598742232446767
0,PLS,0.0955796307874248
0,PLS,0.0657319649458548
0,PLS,0.0457552703947978
0,PLS,0.0849634981007448
0,PLS,0.0526741195978987
0,PLS,0.0531017193594548
0,PLS,0.0298883127992073
0,PLS,0.0583139982157794
0,PLS,0.0636741363150073
0,PLS,0.0427019604004525
0,PLS,0.0626001033949029
0,PLS,0.0688030365318835
0,PLS,0.0597832088635352
0,PLS,0.0624790624421375
0,PLS,0.061710014919983
0,PLS,0.0512914538081509
0,PLS,0.0600151180660364
0,PLS,0.094576064919525
0,PLS,0.0469122746687251
0,PLS,0.0390439240355169
0,PLS,0.0671967782266213
0,PLS,0.0434447807897347
0,PLS,0.055780140596705
0,PLS,0.0776389146237142
0,PLS,0.0588493727109241
0,PLS,0.0278270984580694
0,PLS,0.0438413040727555
0,PLS,0.0721690056286689
0,PLS,0.0662364543825931
0,PLS,0.041861789212198
0,PLS,0.0568773650345377
0,PLS,0.0431042640913347
0,PLS,0.0416021592376818
0,PLS,0.0430080444698845
0,PLS,0.0560210697308308
0,PLS,0.0606313624014435
0,PLS,0.087629140538705
0,PLS,0.0418152127570364
0,PLS,0.0587791115639794
0,PLS,0.0594181586946989
0,PLS,0.044990581994977
0,PLS,0.0759791634872608
0,PLS,0.049457881455545
0,PLS,0.0370655300729274
0,PLS,0.0656481417275093
0,PLS,0.0642783218844779
0,PLS,0.0519987877287445
0,PLS,0.0644802452242385
0,PLS,0.0628074794662547
0,PLS,0.0777346816567156
0,PLS,0.0286727958725536
0,PLS,0.0472455515893109
0,PLS,0.0587095442319079
0,PLS,0.0661872749098835
0,PLS,0.0337647049365074
0,PLS,0.0222451901553475
0,PLS,0.0461067473945068
0,PLS,0.0503473381523609
0,PLS,0.0666656719931389
0,PLS,0.0427999501956856
0,PLS,0.0559451647261957
0,PLS,0.0624111942574481
0,PLS,0.0510182004352428
0,PLS,0.0444789999904363
0,PLS,0.0518564020980313
0,PLS,0.04483865225764
0,PLS,0.0818110030641067
0,PLS,0.0592341312681434
0,PLS,0.0626714792735434
0,PLS,0.0503265651531399
0,PLS,0.0666461749950591
0,PLS,0.0519591229015559
0,PLS,0.0800059415425604
0,PLS,0.0494860646317017
0,PLS,0.0425935180028853
0,PLS,0.0530241065538064
0,PLS,0.0654080966040227
0,PLS,0.052675235859794
0,PLS,0.070618806356508
0,PLS,0.0500079068363225
0,PLS,0.0378947412037148
0,PLS,0.0617026365440102
0,PLS,0.0685416069017647
0,PLS,0.0543823778007856
0,PLS,0.0349238748635192
0,PLS,0.0409076243068557
0,PLS,0.0483026627272207
0,PLS,0.0654989290284944
0,PLS,0.0619655103797037
0,PLS,0.0725014963706695
0,PLS,0.0351701376778271
0,PLS,0.0584571566084417
0,PLS,0.0368056113325797
0,PLS,0.0354820600572781
0,PLS,0.0311227288592265
