rho,methods,PE_value
0,PLS,0.0184684989647754
0,PLS,0.0690714122777674
0,PLS,0.0342710360147918
0,PLS,0.110788383727715
0,PLS,0.037878918850597
0,PLS,0.142955862753213
0,PLS,0.107321738916878
0,PLS,0.118457009091125
0,PLS,0.0958379526475921
0,PLS,0.0140091810352214
0,PLS,0.0724923777137947
0,PLS,0.0304904919586999
0,PLS,0.0719515413514715
0,PLS,0.107481919526616
0,PLS,0.0637399969587611
0,PLS,0.0316887100486911
0,PLS,0.0540050624944712
0,PLS,0.0782462987146979
0,PLS,0.0712810886103332
0,PLS,0.0574521688017451
0,PLS,0.0442348126000631
0,PLS,0.0160511276311706
0,PLS,0.131654227649562
0,PLS,0.0356491554173954
0,PLS,0.0305066521374466
0,PLS,0.0427764097888343
0,PLS,0.0160021747263186
0,PLS,0.119011201696857
0,PLS,0.0849391375632547
0,PLS,0.075663192371116
0,PLS,0.0167400400656785
0,PLS,0.0808087306524319
0,PLS,0.0145911270195727
0,PLS,0.00887951920955876
0,PLS,0.0964701136505519
0,PLS,0.0809622663650189
0,PLS,-0.000858147436831436
0,PLS,0.0188649929103768
0,PLS,0.058631348056978
0,PLS,0.123257239969019
0,PLS,0.00954622270402994
0,PLS,0.0724291984848879
0,PLS,0.0747822900557622
0,PLS,0.0478417308357244
0,PLS,0.0559203372839208
0,PLS,0.023355383648511
0,PLS,0.0400349283381594
0,PLS,0.0497860523809175
0,PLS,0.0346790364947662
0,PLS,0.0147641757299646
0,PLS,0.0563583096610365
0,PLS,0.0598163001306136
0,PLS,0.0725752327850198
0,PLS,0.0592538532396256
0,PLS,0.0419589368610553
0,PLS,0.0628494968773528
0,PLS,0.0761742991622789
0,PLS,0.0403300140370257
0,PLS,0.0174454908252024
0,PLS,0.0722470020060073
0,PLS,0.00925798189744897
0,PLS,0.0448001721422184
0,PLS,0.0359252986851233
0,PLS,0.0263851190913091
0,PLS,0.0631243314817769
0,PLS,0.0120312728426422
0,PLS,0.0673202059944846
0,PLS,0.0878354549710205
0,PLS,0.0772386287494222
0,PLS,0.0676765266056407
0,PLS,0.0792697655066164
0,PLS,0.0345999010670477
0,PLS,0.0453485184559437
0,PLS,0.0203081109328576
0,PLS,0.0450021278194894
0,PLS,0.080432782278947
0,PLS,0.0459894798392757
0,PLS,0.0657986510941333
0,PLS,0.0409352851115741
0,PLS,0.0895579815640608
0,PLS,0.0476641082127833
0,PLS,0.0862290082582724
0,PLS,0.0565493484070658
0,PLS,0.087853118967268
0,PLS,0.0679560351761792
0,PLS,0.0808622302582835
0,PLS,0.0143284235999919
0,PLS,0.0800048178819417
0,PLS,0.0283452341705022
0,PLS,0.042556572129484
0,PLS,0.0903142335630565
0,PLS,0.102548957097145
0,PLS,0.11008381923242
0,PLS,0.0507428788290423
0,PLS,0.0714304640513024
0,PLS,0.0795692368933083
0,PLS,0.0152148199510411
0,PLS,0.0264303720581824
0,PLS,0.0434360707011561
0,PLS,0.0503772213007738
0,PLS,0.0315864931729219
0,PLS,0.0467431546575481
0,PLS,0.0637599740633692
0,PLS,0.0449201676044222
0,PLS,0.0552076094504221
0,PLS,0.0734672709943429
0,PLS,0.0422670573776305
0,PLS,0.0916271501377681
0,PLS,0.104610971126199
0,PLS,0.0247565801690204
0,PLS,0.0455703598913175
0,PLS,0.0871925180591411
0,PLS,0.113701427392732
0,PLS,0.141871263853818
0,PLS,0.0253975257164063
0,PLS,0.0168210682548182
0,PLS,0.0818181644944687
0,PLS,0.0656648681864305
0,PLS,0.0283838211698475
0,PLS,0.0651325172840314
0,PLS,0.0940060804925316
0,PLS,0.0566967122609392
0,PLS,0.108149550466459
0,PLS,0.0766275682650519
0,PLS,0.076475611044907
0,PLS,0.06285653152975
0,PLS,0.0482383969865365
0,PLS,0.0512927215176324
0,PLS,0.0629514848673558
0,PLS,0.0023750476592963
0,PLS,0.0211529991824078
0,PLS,0.0686997129032358
0,PLS,0.0516258324246095
0,PLS,0.039570041032913
0,PLS,0.147037140820164
0,PLS,0.00299871259675499
0,PLS,-0.0242271185197362
0,PLS,0.078445307450222
0,PLS,0.0442334437778515
0,PLS,0.0114146977736596
0,PLS,0.0828960881860419
0,PLS,0.0614314855726736
0,PLS,0.0722470382352685
0,PLS,0.0615090037457282
0,PLS,0.0985033020073098
0,PLS,0.0344558625144786
0,PLS,0.0680432179105346
0,PLS,0.0283449838411749
0,PLS,0.0512413938978531
0,PLS,0.0490257461546677
0,PLS,-0.0164647856406434
0,PLS,0.0168425595010917
0,PLS,0.0651360285875218
0,PLS,0.0644258051571511
0,PLS,0.0452912932537659
0,PLS,0.109930409655898
0,PLS,0.124384672074014
0,PLS,0.0475977593083987
0,PLS,0.0398949088625902
0,PLS,0.0156349811575414
0,PLS,0.105897231851702
0,PLS,0.0760807395135275
0,PLS,0.0192954987892711
0,PLS,0.0345222569982058
0,PLS,0.0454447134956937
0,PLS,0.0449346338152994
0,PLS,0.100773727931966
0,PLS,0.0681151977934935
0,PLS,0.0793669855660499
0,PLS,0.0694482022488092
0,PLS,0.0768823162879211
0,PLS,0.0921176805984081
0,PLS,0.100578023763129
0,PLS,0.0822277749816351
0,PLS,0.034379796108869
0,PLS,0.06001747602865
0,PLS,0.0434914322877777
0,PLS,0.0277713416585099
0,PLS,0.0603382692834715
0,PLS,0.0935072119858193
0,PLS,0.0905711918573071
0,PLS,0.0552943396954884
0,PLS,0.0284498051081756
