rho,methods,MSEs_value
0,PLS,0.00366107239598638
0,PLS,0.00643050412583205
0,PLS,0.0024742078823257
0,PLS,0.0132133143790818
0,PLS,0.0247797118162583
0,PLS,0.0024531447844092
0,PLS,0.0130737968578466
0,PLS,0.00418905721301267
0,PLS,0.00297348435078767
0,PLS,0.0110189972117585
0,PLS,0.0138093985073452
0,PLS,0.00442968677950968
0,PLS,0.00726458755644751
0,PLS,0.0103018405435482
0,PLS,0.0125332558782667
0,PLS,0.0157590601017416
0,PLS,0.013796582180111
0,PLS,0.00839616854724312
0,PLS,0.00554380640076873
0,PLS,0.0024888128557574
0,PLS,0.00544796256240999
0,PLS,0.0111447924472897
0,PLS,0.00604205033215573
0,PLS,0.00829508929949941
0,PLS,0.00800998692364115
0,PLS,0.0124305534555735
0,PLS,0.0204373986440019
0,PLS,0.0151992583243292
0,PLS,0.0037181853513926
0,PLS,0.017539515234441
0,PLS,0.00360387132437758
0,PLS,0.0154956206052334
0,PLS,0.0195872065687673
0,PLS,0.00371082278346837
0,PLS,0.00759350400707882
0,PLS,0.00804106528318344
0,PLS,0.00206533600440586
0,PLS,0.00947596176500641
0,PLS,0.0113697577257221
0,PLS,0.00157711142477591
0,PLS,0.0190010705737878
0,PLS,0.00680144787223332
0,PLS,0.0272932785698075
0,PLS,0.00524657831264661
0,PLS,0.00368966665117821
0,PLS,0.00542289095336393
0,PLS,0.00320533942445772
0,PLS,0.0037984586951684
0,PLS,0.00717581503187113
0,PLS,0.00344649975737093
0,PLS,0.015247215295355
0,PLS,0.0161887231910203
0,PLS,0.00525583141170845
0,PLS,0.0100098250637796
0,PLS,0.0127458023229738
0,PLS,0.009095933909098
0,PLS,0.007509799229555
0,PLS,0.0106066880648627
0,PLS,0.00758196302102593
0,PLS,0.0101812925220603
0,PLS,0.00696271733370125
0,PLS,0.0145449499669056
0,PLS,0.00701316477708137
0,PLS,0.00962316089215079
0,PLS,0.0181585411127102
0,PLS,0.019097172547595
0,PLS,0.0135834151590889
0,PLS,0.00760793141054818
0,PLS,0.0102022191659905
0,PLS,0.0044335757340207
0,PLS,0.0111986903687945
0,PLS,0.0102816545512025
0,PLS,0.00995122622135402
0,PLS,0.00170326635694964
0,PLS,0.00813858795662829
0,PLS,0.0126205427020366
0,PLS,0.0192033859672927
0,PLS,0.00387632846349424
0,PLS,0.00889867721557508
0,PLS,0.00329955965070242
0,PLS,0.00393276002325745
0,PLS,0.00872765329360797
0,PLS,0.0102725589086344
0,PLS,0.00892150324015475
0,PLS,0.00845110733123586
0,PLS,0.010850938129584
0,PLS,0.0053808378565882
0,PLS,0.00869784876527964
0,PLS,0.0158039912080419
0,PLS,0.00329660075058405
0,PLS,0.0109704693500439
0,PLS,0.00909059365904717
0,PLS,0.00566202557408044
0,PLS,0.00903071741558355
0,PLS,0.0103773745717541
0,PLS,0.00631341871209684
0,PLS,0.011636474005143
0,PLS,0.007832830221662
0,PLS,0.0103608798758058
0,PLS,0.00875436783204471
0,PLS,0.00753929677393009
0,PLS,0.0110217103258095
0,PLS,0.00889071518580349
0,PLS,0.00633487789880941
0,PLS,0.00352739166096879
0,PLS,0.01196153082681
0,PLS,0.00320199911795664
0,PLS,0.0120420925884638
0,PLS,0.00459546700374628
0,PLS,0.0173993646372823
0,PLS,0.00557596444761445
0,PLS,0.0181199672521953
0,PLS,0.00901922463288356
0,PLS,0.0104262500015232
0,PLS,0.00961143603441736
0,PLS,0.0160770009308226
0,PLS,0.0175484912433117
0,PLS,0.0150297733411481
0,PLS,0.0167018615285269
0,PLS,0.00799854821529783
0,PLS,0.0076222771294268
0,PLS,0.00728076435052467
0,PLS,0.00698153237924716
0,PLS,0.00871799074490129
0,PLS,0.00630523790210019
0,PLS,0.0129526459852029
0,PLS,0.0186891067471061
0,PLS,0.00529250296778781
0,PLS,0.0129753804353255
0,PLS,0.011498658036318
0,PLS,0.0132902628332136
0,PLS,0.00306789356054737
0,PLS,0.00871846974710036
0,PLS,0.00203699752337765
0,PLS,0.0116687686627978
0,PLS,0.00614329486203861
0,PLS,0.00711450746179396
0,PLS,0.0093503547818146
0,PLS,0.00993669112267422
0,PLS,0.0149223522093371
0,PLS,0.00395033997741748
0,PLS,0.0238317268508296
0,PLS,0.00543124364036935
0,PLS,0.00481557112618289
0,PLS,0.0227142557374783
0,PLS,0.0152721943579119
0,PLS,0.00323978649464853
0,PLS,0.027697286087805
0,PLS,0.00214448540098946
0,PLS,0.00704712856542425
0,PLS,0.0115718410024318
0,PLS,0.00446761264731978
0,PLS,0.0126056567141191
0,PLS,0.00496247615129504
0,PLS,0.00828748527907708
0,PLS,0.00919545085285914
0,PLS,0.0191712499421282
0,PLS,0.00528567021960071
0,PLS,0.00784061903413964
0,PLS,0.00475793523944983
0,PLS,0.00690148978695386
0,PLS,0.018661642222537
0,PLS,0.00360153147376574
0,PLS,0.00717262603014349
0,PLS,0.00691258740719832
0,PLS,0.0236091154838699
0,PLS,0.00432602379191202
0,PLS,0.00389806494533735
0,PLS,0.00440702594952616
0,PLS,0.00111688690394965
0,PLS,0.00327637018095958
0,PLS,0.0161568583276642
0,PLS,0.00800239021342645
0,PLS,0.0062139191405615
0,PLS,0.00641467080113271
0,PLS,0.00741819680340752
0,PLS,0.00905717135433317
0,PLS,0.00499254549757953
0,PLS,0.00717670379468885
0,PLS,0.00729513802480649
0,PLS,0.0179090086782502
0,PLS,0.0331579331706888
0,PLS,0.0159052266876962
0,PLS,0.00363616227157571
0,PLS,0.00174138295356313
0,PLS,0.00606554453338119
0,PLS,0.015481528911957
0,PLS,0.00527512815259188
