rho,methods,MSEs_value
0,PLS,0.00894900854787489
0,PLS,0.00147800243110257
0,PLS,0.0204181607095593
0,PLS,0.02518213653826
0,PLS,0.0178278216452859
0,PLS,0.00774894440324046
0,PLS,0.00408693166301674
0,PLS,0.00585162568338375
0,PLS,0.00988425995570026
0,PLS,0.01878582696649
0,PLS,0.0189066779203254
0,PLS,0.0124799419341219
0,PLS,0.0126104502736109
0,PLS,0.00800829603049513
0,PLS,0.0107850440113216
0,PLS,0.0106006508729705
0,PLS,0.00637527075322486
0,PLS,0.0132651260944063
0,PLS,0.0249611471430057
0,PLS,0.0343450121648269
0,PLS,0.011069271571027
0,PLS,0.00539005949350259
0,PLS,0.00803605836827957
0,PLS,0.0119908270875757
0,PLS,0.0106888388084623
0,PLS,0.0120906845875427
0,PLS,0.0130444448604243
0,PLS,0.00339119601444679
0,PLS,0.00933762701380268
0,PLS,0.0075064116623802
0,PLS,0.00656035874088847
0,PLS,0.0131285946299337
0,PLS,0.00703816893169067
0,PLS,0.0107564256741911
0,PLS,0.0177917342832584
0,PLS,0.0162133098542188
0,PLS,0.0105334337757807
0,PLS,0.0223434257378804
0,PLS,0.0124714385424472
0,PLS,0.0146953404245215
0,PLS,0.011397457968768
0,PLS,0.00159467706243283
0,PLS,0.00669913794208679
0,PLS,0.00214517285076438
0,PLS,0.00511293546393857
0,PLS,0.00952377977071639
0,PLS,0.0066368985364405
0,PLS,0.00942296995058935
0,PLS,0.00559895643853751
0,PLS,0.00329205045238994
0,PLS,0.00978857034254269
0,PLS,0.00795295297811874
0,PLS,0.00874198571931793
0,PLS,0.0167365293232471
0,PLS,0.00723322686150094
0,PLS,0.00948802922324312
0,PLS,0.0254047952328474
0,PLS,0.00718529773628256
0,PLS,0.00993030323019114
0,PLS,0.00432677524841951
0,PLS,0.00758920350674882
0,PLS,0.0175153116843435
0,PLS,0.00640594140227014
0,PLS,0.00745879069903418
0,PLS,0.0213761776019889
0,PLS,0.00267446901366913
0,PLS,0.0180323570580334
0,PLS,0.0181490742164314
0,PLS,0.0276485588018675
0,PLS,0.0087186707965189
0,PLS,0.017359551438292
0,PLS,0.0195300607079587
0,PLS,0.00720711769085188
0,PLS,0.00734276590124836
0,PLS,0.00410580419881847
0,PLS,0.00958050256359764
0,PLS,0.0165407458630451
0,PLS,0.0111259792630062
0,PLS,0.00782803975290998
0,PLS,0.0138583095549036
0,PLS,0.0118068322528201
0,PLS,0.00606377141824879
0,PLS,0.0162927004404833
0,PLS,0.0166366484187053
0,PLS,0.00198430054915995
0,PLS,0.0142737551433512
0,PLS,0.0121802116416504
0,PLS,0.00508757660292929
0,PLS,0.00717073200724971
0,PLS,0.00871338915759958
0,PLS,0.00878557097336912
0,PLS,0.00217215107843499
0,PLS,0.0130283398797268
0,PLS,0.0135827264118984
0,PLS,0.00509563557176441
0,PLS,0.00618427557529861
0,PLS,0.0279549710311052
0,PLS,0.00796871541362436
0,PLS,0.0131374223221541
0,PLS,0.0328084631878597
0,PLS,0.0312076934561834
0,PLS,0.0289167091585347
0,PLS,0.00304246998707955
0,PLS,0.00870826911318716
0,PLS,0.0132725627178751
0,PLS,0.0234575767130413
0,PLS,0.01343601773429
0,PLS,0.00922988715233187
0,PLS,0.00862464407411151
0,PLS,0.00802177242378682
0,PLS,0.00989227383678653
0,PLS,0.011635936728171
0,PLS,0.00613497811411311
0,PLS,0.0094807709303748
0,PLS,0.0115448937735225
0,PLS,0.0167914208907006
0,PLS,0.0150564799232105
0,PLS,0.0273729990348193
0,PLS,0.00969457510010098
0,PLS,0.0036179825471775
0,PLS,0.0108510411076205
0,PLS,0.0072066370680674
0,PLS,0.0068427856660271
0,PLS,0.0156518531343921
0,PLS,0.00887352340957386
0,PLS,0.00180484781561379
0,PLS,0.00559335018340555
0,PLS,0.0126766785048722
0,PLS,0.0132545042757611
0,PLS,0.00705174381016086
0,PLS,0.0112027260796847
0,PLS,0.0142794453085798
0,PLS,0.0168643936126482
0,PLS,0.00902914727812377
0,PLS,0.0291793264109251
0,PLS,0.0163191878230062
0,PLS,0.0202687891926426
0,PLS,0.0118770150295959
0,PLS,0.0148738762297206
0,PLS,0.0187514206258103
0,PLS,0.0134381288128484
0,PLS,0.00734418670182249
0,PLS,0.00330089273819183
0,PLS,0.0136356933522064
0,PLS,0.00244178994822438
0,PLS,0.0149160481710386
0,PLS,0.0117106679777632
0,PLS,0.010289263833904
0,PLS,0.00597940198246539
0,PLS,0.0181466390470214
0,PLS,0.0116979963434972
0,PLS,0.0140660571271155
0,PLS,0.00810937174957323
