rho,methods,MSEs_value
0,PLS,0.00283990996706276
0,PLS,0.00908949915320526
0,PLS,0.00509492212618357
0,PLS,0.0114857564688868
0,PLS,0.0112306096073958
0,PLS,0.0303922402018559
0,PLS,0.0187986707596532
0,PLS,0.0178386246874638
0,PLS,0.0197533000952439
0,PLS,0.00832096751054594
0,PLS,0.00492916733032344
0,PLS,0.0149093080813303
0,PLS,0.0125967105518289
0,PLS,0.0142310910677578
0,PLS,0.0104947309383005
0,PLS,0.0210254424737035
0,PLS,0.00838938962240811
0,PLS,0.0289737222730245
0,PLS,0.00101518376969529
0,PLS,0.0148767650857897
0,PLS,0.0273581617865931
0,PLS,0.0156252079776723
0,PLS,0.00732496676859049
0,PLS,0.0185099435567903
0,PLS,0.0203466296031117
0,PLS,0.00829826926892364
0,PLS,0.0140541397031977
0,PLS,0.00621438092384198
0,PLS,0.01277477460495
0,PLS,0.008245900832184
0,PLS,0.0189983253134737
0,PLS,0.00397934302562297
0,PLS,0.0077563150874218
0,PLS,0.0185015177755056
0,PLS,0.00754763171068421
0,PLS,0.0141319941222059
0,PLS,0.0353403614886534
0,PLS,0.0336181804652137
0,PLS,0.017899652551307
0,PLS,0.0110673337412568
0,PLS,0.00333786859901082
0,PLS,0.0129316910496213
0,PLS,0.00724999268079168
0,PLS,0.00200703043647085
0,PLS,0.00745079510529355
0,PLS,0.0047346979101062
0,PLS,0.00635093621919663
0,PLS,0.00708624883251946
0,PLS,0.0240195359997155
0,PLS,0.0243439737821103
0,PLS,0.0227754323332489
0,PLS,0.0167363307461137
0,PLS,0.0133352880788701
0,PLS,0.0167087555583638
0,PLS,0.0119414616735537
0,PLS,0.0239431872235738
0,PLS,0.0115836116176243
0,PLS,0.0143556944030654
0,PLS,0.00617821561175802
0,PLS,0.0126879272555995
0,PLS,0.00423879094295124
0,PLS,0.0222212682430807
0,PLS,0.00730546886082265
0,PLS,0.00676715053754094
0,PLS,0.0103878756116497
0,PLS,0.0037446859887287
0,PLS,0.0112611879539491
0,PLS,0.0106190723031324
0,PLS,0.0294051236262858
0,PLS,0.00437557812416647
0,PLS,0.00587083283387982
0,PLS,0.0222072551511182
0,PLS,0.00498206123679429
0,PLS,0.024186060272142
0,PLS,0.00867362744181918
0,PLS,0.0112350429806118
0,PLS,0.00989055125384028
0,PLS,0.016611318654805
0,PLS,0.00742366729667113
0,PLS,0.00477010148653399
0,PLS,0.00339889840199223
0,PLS,0.0089420212254682
0,PLS,0.00744888909271175
0,PLS,0.0067280946232649
0,PLS,0.00805074637366412
0,PLS,0.0154597047155288
0,PLS,0.0174028412947772
0,PLS,0.020636081351601
0,PLS,0.0142847667198277
0,PLS,0.0103385794730044
0,PLS,0.0130140738823592
0,PLS,0.0199462921581084
0,PLS,0.0101497448443042
0,PLS,0.0118594537164686
0,PLS,0.0101808531411359
0,PLS,0.00771494193870827
0,PLS,0.0131871293398796
0,PLS,0.0259865491161681
0,PLS,0.0161072275524128
0,PLS,0.016976115757808
0,PLS,0.00693769722403583
0,PLS,0.00557552303852342
0,PLS,0.0104984110141061
0,PLS,0.0231939461314254
0,PLS,0.0101214510939055
0,PLS,0.00802188563654867
0,PLS,0.0144119915677661
0,PLS,0.00357027313578287
0,PLS,0.0128466623420132
0,PLS,0.00700930892528557
0,PLS,0.0145875683581754
0,PLS,0.0237404308899647
0,PLS,0.00769500639055054
0,PLS,0.0198611346296001
0,PLS,0.0153919395636956
0,PLS,0.0117036744177412
0,PLS,0.0152597692074798
0,PLS,0.0121241732058009
0,PLS,0.0197616509646293
0,PLS,0.0154747768450716
0,PLS,0.0180505839036314
0,PLS,0.0223592748838768
0,PLS,0.0147956199762572
0,PLS,0.0122487730054424
0,PLS,0.00649482804635884
0,PLS,0.0252629743544517
0,PLS,0.0288044971798668
0,PLS,0.0174847886355166
0,PLS,0.0275694016496292
0,PLS,0.00925543036987008
0,PLS,0.020008296972536
0,PLS,0.011218277406101
0,PLS,0.0169914682027266
0,PLS,0.0183338216240163
0,PLS,0.0281233443502939
0,PLS,0.00447095854691865
0,PLS,0.00395401025831776
0,PLS,0.00317046931202914
0,PLS,0.0012308304868502
0,PLS,0.0371662247991523
0,PLS,0.0219441308440371
0,PLS,0.0160385488693444
0,PLS,0.00830979197792929
0,PLS,0.00863755292892135
0,PLS,0.0124596596829408
0,PLS,0.00556130765434151
0,PLS,0.0079306873385492
0,PLS,0.00547515542556585
0,PLS,0.0180746034774182
0,PLS,0.0171674094010861
0,PLS,0.0158595040804893
0,PLS,0.015575814520018
0,PLS,0.0149850591448072
0,PLS,0.00272330224936871
0,PLS,0.0106166818867519
0,PLS,0.0147419517142721
0,PLS,0.00973845865609139
0,PLS,0.0194301369944448
0,PLS,0.0118447845451726
0,PLS,0.0153783152450466
0,PLS,0.0100929740786003
0,PLS,0.0122920508114384
0,PLS,0.0104697423885927
0,PLS,0.00823024431607397
0,PLS,0.00668770762843661
0,PLS,0.0117453184153855
0,PLS,0.0152243510656274
0,PLS,0.026482423005496
0,PLS,0.0149753770539137
0,PLS,0.00904661909656896
0,PLS,0.0080608583339527
0,PLS,0.016538894242304
0,PLS,0.0131510342121887
0,PLS,0.0112688854576837
0,PLS,0.00858096764464115
0,PLS,0.0175401380410588
0,PLS,0.00657377744814703
0,PLS,0.0134387214561673
0,PLS,0.00892504104939451
0,PLS,0.022489192479416
0,PLS,0.0213540815906363
0,PLS,0.0087261370886131
0,PLS,0.0256325407734626
0,PLS,0.00725245077730956
0,PLS,0.0203569783253226
0,PLS,0.0153685095134766
0,PLS,0.00461895177800598
0,PLS,0.0128981226804553
0,PLS,0.0195950801510301
0,PLS,0.00878940054507031
0,PLS,0.0130176830135162
0,PLS,0.00593073514790226
0,PLS,0.0136889736527772
