,rho,PSRf,NSRf,PSRs,NSRs,MSEf_mean,MSEf_sd,MSEs_mean,MSEs_sd,PE_mean,PE_sd
1,0,1,1,1,0.968255813953488,0.0644590364973447,0.0179570688648697,0.0131752266247472,0.00705497315730218,0.0627849262485669,0.0303285994999116
2,0.1,1,1,1,0.966162790697674,0.0620464262697907,0.0190828313572046,0.0135823551201983,0.00746501185899962,0.0668243014689979,0.0311048224117805
3,0.2,1,1,1,0.959767441860465,0.0670643352713589,0.0244000976996706,0.0122611602521762,0.00649690255579829,0.0634040238691817,0.0310771103202239
4,0.3,1,1,1,0.964767441860465,0.0661882148640081,0.0228949963854984,0.0125076691132648,0.00719183148776668,0.0612446307389365,0.0363995933635858
5,0.4,1,1,1,0.958953488372093,0.0657923886895066,0.0239322162552811,0.0131033567726638,0.00773837414328925,0.0631095595106309,0.0365701613739717
6,0.5,1,1,1,0.959883720930233,0.0637553228550733,0.0222041937209592,0.0130005558699929,0.00710714224127432,0.0663035851346925,0.0371375621768338
7,0.6,1,1,1,0.96,0.0651035360590591,0.0271009469163853,0.0134065322344048,0.00814961072649337,0.0588303423735712,0.0443745988483833
8,0.7,1,1,1,0.967093023255814,0.0638912639636269,0.0230697696720199,0.0129912430468123,0.00897951163145368,0.0628289559025776,0.0459788405340892
9,0.8,1,1,1,0.961976744186047,0.0622166154676804,0.0239336766847855,0.0133167825576139,0.00844618924259045,0.0601471991822427,0.0546816175899463
10,0.9,1,1,1,0.969767441860465,0.0657638638751066,0.0257058930728711,0.012890544359784,0.00913115243806988,0.0645641764750547,0.0543336519485395
