rho,methods,MSEs_value
0,PLS,0.0467974242733517
0,PLS,0.0467449704486565
0,PLS,0.0111094899850241
0,PLS,0.029611802144925
0,PLS,0.0184936641327585
0,PLS,0.0430292586028631
0,PLS,0.0233807854399216
0,PLS,0.0170567819377715
0,PLS,0.0186558050037245
0,PLS,0.0342670536908854
0,PLS,0.0532660348173879
0,PLS,0.0424036629405573
0,PLS,0.030725859147572
0,PLS,0.0427314040771877
0,PLS,0.0291604265112068
0,PLS,0.0128808919390594
0,PLS,0.0563410454114502
0,PLS,0.0464697427845355
0,PLS,0.00952098692856565
0,PLS,0.0153633470904213
0,PLS,0.0172854488729395
0,PLS,0.0305798699964836
0,PLS,0.0167975896544825
0,PLS,0.0398682181923624
0,PLS,0.018832997898985
0,PLS,0.048402863049622
0,PLS,0.0256857841320181
0,PLS,0.0134537192216107
0,PLS,0.0330830669330255
0,PLS,0.0247500248339725
0,PLS,0.10330609920793
0,PLS,0.0518116597951867
0,PLS,0.0255420333661386
0,PLS,0.00723443945091764
0,PLS,0.0509982222982574
0,PLS,0.0462966635467069
0,PLS,0.0231646648385936
0,PLS,0.0293486111603679
0,PLS,0.027491677483852
0,PLS,0.0308601070583686
0,PLS,0.00725198498041137
0,PLS,0.0273669003428291
0,PLS,0.0523457961749718
0,PLS,0.0175674310872863
0,PLS,0.0265492867645458
0,PLS,0.0341230753661293
0,PLS,0.0543409902542324
0,PLS,0.0163936858982637
0,PLS,0.0422972986853756
0,PLS,0.021855491755202
0,PLS,0.0107098074161538
0,PLS,0.024421699816117
0,PLS,0.0153462767953057
0,PLS,0.0120839855067223
0,PLS,0.0108594751122185
0,PLS,0.0175030353976433
0,PLS,0.0157985862783079
0,PLS,0.0327516215000485
0,PLS,0.0173320694939338
0,PLS,0.015453547921973
0,PLS,0.021455291486862
0,PLS,0.0168362400062494
0,PLS,0.0255366355672693
0,PLS,0.0203222667220027
0,PLS,0.0330207709065623
0,PLS,0.0247139609619456
0,PLS,0.0355303363095321
0,PLS,0.0248084785196999
0,PLS,0.0150172307110622
0,PLS,0.0238059319545319
0,PLS,0.019607337418262
0,PLS,0.00347382022869162
0,PLS,0.0112732538869325
0,PLS,0.00909590712805617
0,PLS,0.0200333707624114
0,PLS,0.010541559317006
0,PLS,0.054073004892216
0,PLS,0.0328290335806237
0,PLS,0.0217396215803427
0,PLS,0.0193551264128108
0,PLS,0.0582138236218983
0,PLS,0.0163153139638522
0,PLS,0.0300545655549353
0,PLS,0.0184191657197327
0,PLS,0.0394938077039656
0,PLS,0.011979981168329
0,PLS,0.0126654198565614
0,PLS,0.0528191731890986
0,PLS,0.0239832019614341
0,PLS,0.0154410144277462
0,PLS,0.011910119018573
0,PLS,0.0213040362959792
0,PLS,0.0151407420107873
0,PLS,0.0203920131203241
0,PLS,0.0395656580702131
0,PLS,0.0137845509194005
0,PLS,0.0237214021830153
0,PLS,0.043201877213898
0,PLS,0.00724950073818009
0,PLS,0.0132642259130043
0,PLS,0.0259777651984756
0,PLS,0.0403531642314702
0,PLS,0.0148427165906824
0,PLS,0.0410601699660341
0,PLS,0.0336003923115905
0,PLS,0.00805120895440098
0,PLS,0.0211269873427506
0,PLS,0.0186893151150416
0,PLS,0.0248336408511563
0,PLS,0.0105339921858312
0,PLS,0.0140239157510296
0,PLS,0.0172781900993381
0,PLS,0.0163316608406136
0,PLS,0.0176671237012719
0,PLS,0.0447845099377254
0,PLS,0.017018082222732
0,PLS,0.0102380340144074
0,PLS,0.0240989238922386
0,PLS,0.0366510839399365
0,PLS,0.0468792415228067
0,PLS,0.0417087664827773
0,PLS,0.0529215103183354
0,PLS,0.0104374811536191
0,PLS,0.0369785871939252
0,PLS,0.0313247673628468
0,PLS,0.0235178881360086
0,PLS,0.0253286224820734
0,PLS,0.00866096821761151
0,PLS,0.0298125359719258
0,PLS,0.00572123358018157
0,PLS,0.00588453572565054
0,PLS,0.019222372396732
0,PLS,0.0120546332248527
0,PLS,0.0295592390058121
0,PLS,0.0429171009575466
