,rho,PSRf,NSRf,PSRs,NSRs,MSEf_mean,MSEf_sd,MSEs_mean,MSEs_sd,PE_mean,PE_sd
1,0,1,1,1,0.962441860465116,0.0994621360636951,0.0353740870359038,0.0259662015540433,0.0165360256105168,0.0699861561858086,0.0325403099100633
2,0.1,1,1,1,0.958953488372093,0.103312870440952,0.0332160596516341,0.0276913624078912,0.0164466875459056,0.0714092598910492,0.0306579449141465
3,0.2,1,1,1,0.960697674418605,0.097614349160841,0.0353354581111243,0.0241355176361737,0.0182701035592338,0.0699779638245617,0.0314571708067335
4,0.3,1,1,1,0.960348837209302,0.0909414450774995,0.0311565198640647,0.0201950926335829,0.0123829850036179,0.0618078042078553,0.0341223272232708
5,0.4,1,1,1,0.955232558139535,0.089375790020734,0.0300538112962556,0.0199204269555257,0.0126220765843321,0.0612970869239981,0.0375936620615588
6,0.5,1,1,1,0.961511627906977,0.0891662596328799,0.0361075308660808,0.016462774154134,0.00996878633700293,0.0688389373470596,0.0433971512153424
7,0.6,1,1,1,0.957674418604651,0.0851585176938635,0.0409291579856488,0.0141290628250945,0.00827362759741683,0.0658278682304606,0.0488945673293803
8,0.7,1,1,1,0.962558139534884,0.0818549029861328,0.0312122657631141,0.0108178177693041,0.00669253847865779,0.0674642894812043,0.0556142022516375
9,0.8,1,1,1,0.961627906976744,0.073477181198893,0.0292129569270122,0.00760628168444595,0.00474286044021846,0.060794278188652,0.0587232364047737
10,0.9,1,1,1,0.963488372093023,0.0690873041508745,0.0267307692369674,0.00451249629255742,0.00308238585627378,0.0657261532326726,0.0623017734613708
