rho,methods,MSEf_value
0,PLS,0.0986506874014281
0,PLS,0.107985171982848
0,PLS,0.191634144133602
0,PLS,0.116159554632808
0,PLS,0.106622987705734
0,PLS,0.0437794092535129
0,PLS,0.0535911558679829
0,PLS,0.166410957192357
0,PLS,0.102898480310956
0,PLS,0.135233380614732
0,PLS,0.084757599520179
0,PLS,0.0920315084278162
0,PLS,0.095834228043357
0,PLS,0.0705044167581772
0,PLS,0.0794658571527275
0,PLS,0.101171691110472
0,PLS,0.0656290893469693
0,PLS,0.0635562537543178
0,PLS,0.086834121160471
0,PLS,0.0797843066033545
0,PLS,0.0542737344998241
0,PLS,0.0816781796049765
0,PLS,0.0683223731223832
0,PLS,0.103290731275645
0,PLS,0.0861838909434523
0,PLS,0.160388310973551
0,PLS,0.0902926368948714
0,PLS,0.0972953935334717
0,PLS,0.0832741072411201
0,PLS,0.100204922802093
0,PLS,0.0635878627039278
0,PLS,0.119024966142476
0,PLS,0.074402211623895
0,PLS,0.124354502837243
0,PLS,0.106757002834928
0,PLS,0.185665495372587
0,PLS,0.120763533622904
0,PLS,0.0584756619160132
0,PLS,0.0941169996576532
0,PLS,0.12020433316533
0,PLS,0.184860674398528
0,PLS,0.0644004386854505
0,PLS,0.0864973313814457
0,PLS,0.0678020068954996
0,PLS,0.0809206736292465
0,PLS,0.113769035491506
0,PLS,0.0968243174272331
0,PLS,0.071879718776965
0,PLS,0.127143759464907
0,PLS,0.116847912537092
0,PLS,0.0681902248348265
0,PLS,0.129625704748053
0,PLS,0.08373826158
0,PLS,0.0980206069287579
0,PLS,0.297288992465373
0,PLS,0.125139318215848
0,PLS,0.0683049056923207
0,PLS,0.0654869640375118
0,PLS,0.0762731049656283
0,PLS,0.0616317239251243
0,PLS,0.0936025484578915
0,PLS,0.101140935027072
0,PLS,0.123785194085368
0,PLS,0.0519252356629546
0,PLS,0.0896074857375286
0,PLS,0.0867733542869741
0,PLS,0.0852623445424314
0,PLS,0.065284881926053
0,PLS,0.0598930949010048
0,PLS,0.0724499398186881
0,PLS,0.12974044548476
0,PLS,0.0720141965429971
0,PLS,0.093591003303807
0,PLS,0.0605326794445293
0,PLS,0.0854108385199993
0,PLS,0.157759349606426
0,PLS,0.0857098383211852
0,PLS,0.0685905522999051
0,PLS,0.0976359442093816
0,PLS,0.174085298188199
0,PLS,0.112246800588567
0,PLS,0.153820520887615
0,PLS,0.111797978153829
0,PLS,0.125479633961367
0,PLS,0.0736860081430532
0,PLS,0.123722667804306
0,PLS,0.0695585457095997
0,PLS,0.144325538405578
0,PLS,0.0807824522839006
0,PLS,0.0653851289415207
0,PLS,0.106313202302264
0,PLS,0.131598581465869
0,PLS,0.166079868601302
0,PLS,0.0601372177027907
0,PLS,0.115068416927546
0,PLS,0.0663504089580012
0,PLS,0.12694554584278
0,PLS,0.127227235863377
0,PLS,0.115175768677193
0,PLS,0.0942075165695997
0,PLS,0.0814795411037831
0,PLS,0.0791377350550227
0,PLS,0.169332101603592
0,PLS,0.0659000967413423
0,PLS,0.0960347996166633
0,PLS,0.0672613129979084
0,PLS,0.06353430766792
0,PLS,0.10381457987375
0,PLS,0.0947441467187277
0,PLS,0.105184344136329
0,PLS,0.1012073632501
0,PLS,0.103736823212743
0,PLS,0.0404350968881201
0,PLS,0.059855160203982
0,PLS,0.108954739625743
0,PLS,0.123741932571005
0,PLS,0.0763389075213931
0,PLS,0.0847459027423598
0,PLS,0.229634067246724
0,PLS,0.0587385647766013
0,PLS,0.119806848632225
0,PLS,0.139238435445525
0,PLS,0.093607698118091
0,PLS,0.10793746508913
0,PLS,0.0825568582026174
0,PLS,0.193573437865586
0,PLS,0.132000958762992
0,PLS,0.0484946992961969
0,PLS,0.138199226976948
0,PLS,0.0973308422663609
0,PLS,0.06533552257881
0,PLS,0.0621107348320155
0,PLS,0.0735394451923584
0,PLS,0.063216401220782
0,PLS,0.0690738111146646
0,PLS,0.111144129192956
0,PLS,0.0685852844842449
0,PLS,0.167427977528911
0,PLS,0.160442293344303
0,PLS,0.0824002205340019
0,PLS,0.111809461442626
0,PLS,0.0780855668560527
0,PLS,0.0830885115657216
0,PLS,0.0710222045599461
0,PLS,0.112643778451699
0,PLS,0.0649733616138834
0,PLS,0.075987845568075
0,PLS,0.141194719458457
0,PLS,0.107438077557574
0,PLS,0.0536788695719134
0,PLS,0.0921561663554482
0,PLS,0.112824583599228
0,PLS,0.0662783986783831
0,PLS,0.100546623358284
0,PLS,0.0894097974414691
0,PLS,0.0986165158636702
0,PLS,0.0709020659883733
0,PLS,0.120122274207314
0,PLS,0.0699471128625816
0,PLS,0.145721577942641
0,PLS,0.10247841068688
0,PLS,0.11385688026918
0,PLS,0.064059876187907
0,PLS,0.108512116043272
0,PLS,0.0834425387420359
0,PLS,0.0950868423336464
0,PLS,0.0933303858348731
0,PLS,0.0845987692884701
0,PLS,0.0642334592236036
0,PLS,0.0886395415260432
0,PLS,0.0971061964629448
0,PLS,0.106006765102433
0,PLS,0.138416328493023
0,PLS,0.0450546706318415
0,PLS,0.143777297988842
0,PLS,0.0526291615674305
0,PLS,0.103425722072647
0,PLS,0.102164556096671
0,PLS,0.0869220952452658
0,PLS,0.0837911296649335
0,PLS,0.0992607404631392
0,PLS,0.100837086924622
0,PLS,0.0888366334111795
0,PLS,0.114894042863389
0,PLS,0.0888408686968394
0,PLS,0.0976837203737722
0,PLS,0.147475546853131
0,PLS,0.120720255128534
0,PLS,0.153782815356593
0,PLS,0.0660089988740775
0,PLS,0.106841899422983
0,PLS,0.105741815643976
0,PLS,0.0820675646957444
0,PLS,0.163201682621654
0,PLS,0.135083026766958
0,PLS,0.0841181263131508
0,PLS,0.0823946739263966
0,PLS,0.0983732698210073
0,PLS,0.118695995865725
0,PLS,0.0852922359897796
0,fTS,0.0991983117528515
0,fTS,0.107985171982848
0,fTS,0.192409795321124
0,fTS,0.116159909140586
0,fTS,0.106591197878195
0,fTS,0.0437794092535129
0,fTS,0.0536019273179342
0,fTS,0.166512516905295
0,fTS,0.102905975213563
0,fTS,0.135233380614732
0,fTS,0.084757599520179
0,fTS,0.0928927218239105
0,fTS,0.0957056203670494
0,fTS,0.0705044167581772
0,fTS,0.0796240756523234
0,fTS,0.100177646856122
0,fTS,0.0656290893469693
0,fTS,0.0634986595923796
0,fTS,0.0860753748983657
0,fTS,0.0797843066033545
0,fTS,0.053975565312524
0,fTS,0.0816781817209259
0,fTS,0.072478306045855
0,fTS,0.103290731275645
0,fTS,0.0863850028831232
0,fTS,0.16046805838136
0,fTS,0.0902926368948714
0,fTS,0.0976344230967151
0,fTS,0.0833043076773988
0,fTS,0.100401786953874
0,fTS,0.06442419075858
0,fTS,0.118736049875668
0,fTS,0.0742766804818909
0,fTS,0.124354502837243
0,fTS,0.106762382392026
0,fTS,0.185665495372587
0,fTS,0.120763642235351
0,fTS,0.0584634441453292
0,fTS,0.0941183093164797
0,fTS,0.12025359878809
0,fTS,0.185100524049131
0,fTS,0.0646871749980249
0,fTS,0.0864973313814457
0,fTS,0.0673165381848457
0,fTS,0.0808839540782765
0,fTS,0.114161383523964
0,fTS,0.0968080182867886
0,fTS,0.0726752262979835
0,fTS,0.123391515051481
0,fTS,0.116847912537092
0,fTS,0.0681902248348265
0,fTS,0.128858021314425
0,fTS,0.0821063360052408
0,fTS,0.0976897429585576
0,fTS,0.296586510671764
0,fTS,0.128725018406466
0,fTS,0.0682235732233391
0,fTS,0.0655440567388383
0,fTS,0.0762760857774647
0,fTS,0.0616332350482343
0,fTS,0.0933698294404294
0,fTS,0.101005986415457
0,fTS,0.123712128230575
0,fTS,0.051986823943431
0,fTS,0.0883908462542852
0,fTS,0.086774190691123
0,fTS,0.085006093967428
0,fTS,0.065287508152008
0,fTS,0.0595929483150563
0,fTS,0.0724953990494375
0,fTS,0.129777467870563
0,fTS,0.0720500443932844
0,fTS,0.093491112825222
0,fTS,0.0605369971953187
0,fTS,0.0854108385199993
0,fTS,0.157868287265093
0,fTS,0.0856832808191375
0,fTS,0.0685905522999051
0,fTS,0.0977006398361001
0,fTS,0.174085298188199
0,fTS,0.1124294647678
0,fTS,0.153898679795083
0,fTS,0.111910446298588
0,fTS,0.12529717099596
0,fTS,0.073522111410365
0,fTS,0.124158367498391
0,fTS,0.0695585457095997
0,fTS,0.144325538405578
0,fTS,0.0807501389447633
0,fTS,0.0652793883204496
0,fTS,0.106489200881002
0,fTS,0.131595552702333
0,fTS,0.16607985612039
0,fTS,0.0601372177027907
0,fTS,0.115068416927546
0,fTS,0.066371902607255
0,fTS,0.127434948811651
0,fTS,0.127227235863377
0,fTS,0.115175768677193
0,fTS,0.0945008743414571
0,fTS,0.0814795411037831
0,fTS,0.0799858633655292
0,fTS,0.169292147661067
0,fTS,0.0659000967413423
0,fTS,0.0960369794130661
0,fTS,0.0672314045515044
0,fTS,0.0635473810916182
0,fTS,0.103823070199299
0,fTS,0.0947634954846963
0,fTS,0.10569146371529
0,fTS,0.101796228712582
0,fTS,0.103726447155322
0,fTS,0.0404350968881201
0,fTS,0.0598548805877535
0,fTS,0.108954739625743
0,fTS,0.122918230115216
0,fTS,0.0763402458546278
0,fTS,0.0848817946131938
0,fTS,0.229635599367531
0,fTS,0.0587509854222853
0,fTS,0.119558109146878
0,fTS,0.139247938146729
0,fTS,0.093607698118091
0,fTS,0.10793746508913
0,fTS,0.0825569829908392
0,fTS,0.193626672419258
0,fTS,0.132001464407533
0,fTS,0.0487187409713174
0,fTS,0.138935712412957
0,fTS,0.0973725984020391
0,fTS,0.0653029109825451
0,fTS,0.0620930897987962
0,fTS,0.0735394451923584
0,fTS,0.0621965285894241
0,fTS,0.0694025879669835
0,fTS,0.111181617499383
0,fTS,0.0682175519185894
0,fTS,0.167425062041378
0,fTS,0.160506769554109
0,fTS,0.0819717487292601
0,fTS,0.111524743429832
0,fTS,0.0780855668560527
0,fTS,0.0830885115657216
0,fTS,0.0710091654765493
0,fTS,0.112129592021589
0,fTS,0.0644854330593675
0,fTS,0.0754640307197031
0,fTS,0.14118251797177
0,fTS,0.107427099909104
0,fTS,0.0537664332694778
0,fTS,0.0923885617265039
0,fTS,0.112927870282633
0,fTS,0.0664164160050167
0,fTS,0.0977454157410003
0,fTS,0.0897710937630593
0,fTS,0.0986165158636702
0,fTS,0.0708937851026382
0,fTS,0.119923007498071
0,fTS,0.0701425772557397
0,fTS,0.145609120453384
0,fTS,0.102467193952359
