rho,methods,PE_value
0,PLS,0.0453682346362891
0,PLS,0.123605753334427
0,PLS,0.0471401814291024
0,PLS,0.0859762591166284
0,PLS,0.114346128371389
0,PLS,0.145234754685902
0,PLS,0.0837911382969094
0,PLS,0.0867597704050282
0,PLS,0.0989267968608998
0,PLS,0.0760168712776317
0,PLS,0.0486320937863625
0,PLS,0.036145360117634
0,PLS,0.0412516185366314
0,PLS,0.0580209525734126
0,PLS,0.0224906012153749
0,PLS,0.0418429640361793
0,PLS,0.0919905324449108
0,PLS,0.0588136406746584
0,PLS,0.0602479262598565
0,PLS,0.0518642580887623
0,PLS,0.0971755686326152
0,PLS,0.0238664236448713
0,PLS,0.0546587625832673
0,PLS,0.0434456883876586
0,PLS,0.0510602385856558
0,PLS,0.0581949841822289
0,PLS,0.0579038189190613
0,PLS,0.104992210939133
0,PLS,0.12020830635715
0,PLS,0.101070912075118
0,PLS,0.0659268163296005
0,PLS,0.136839671063465
0,PLS,0.0581860615376131
0,PLS,0.0475166563336438
0,PLS,0.0322384889998544
0,PLS,0.0136709972751101
0,PLS,0.131858047487162
0,PLS,0.0690743067860438
0,PLS,0.0540245512627706
0,PLS,0.00622028824466003
0,PLS,0.0519359434586546
0,PLS,0.0549943988369062
0,PLS,0.0213554803681888
0,PLS,0.145661927963856
0,PLS,0.0723315710817776
0,PLS,0.0799210315658645
0,PLS,0.120048165288115
0,PLS,0.0559839253025416
0,PLS,0.0815686352230913
0,PLS,0.0777147645246956
0,PLS,-0.000675111643992921
0,PLS,0.145562155615115
0,PLS,0.109450683377217
0,PLS,0.0874148533721275
0,PLS,0.113509475759466
0,PLS,0.0334653209333715
0,PLS,0.0272754106882911
0,PLS,0.0576211053690612
0,PLS,0.0396526583436272
0,PLS,0.085162432312142
0,PLS,0.112961601220774
0,PLS,0.104723499402733
0,PLS,0.0672336349032772
0,PLS,0.0746128468340539
0,PLS,0.087089974767838
0,PLS,0.0662404777735921
0,PLS,0.0420458948619753
0,PLS,0.0234455897234063
0,PLS,0.126256266752337
0,PLS,0.0279473052465731
0,PLS,0.0794008623624436
0,PLS,0.0473404679834912
0,PLS,0.0820774994459059
0,PLS,0.0936416924522472
0,PLS,0.0612950225555373
0,PLS,0.0376427790358767
0,PLS,0.0674602674242224
0,PLS,0.01364629926939
0,PLS,0.0415773805335649
0,PLS,0.041701089865807
0,PLS,0.0581870683789012
0,PLS,0.0582152481216429
0,PLS,0.0488765989852689
0,PLS,0.0554733881047751
0,PLS,0.086696491612873
0,PLS,0.00782880902675598
0,PLS,0.0746407699099916
0,PLS,0.11646144508343
0,PLS,0.0682712275071118
0,PLS,0.0903589970337151
0,PLS,0.110155255758787
0,PLS,0.123148908593235
0,PLS,0.0310695104128325
0,PLS,0.0819470467249692
0,PLS,0.0694523264764386
0,PLS,0.103376694426184
0,PLS,0.0738969399363159
0,PLS,0.0421907978367755
0,PLS,0.0931436331276601
0,PLS,0.067614879187252
0,PLS,0.117365904163485
0,PLS,0.0676343024828507
0,PLS,0.0542135809039919
0,PLS,0.00846439702126967
0,PLS,0.0253813727547043
0,PLS,0.0871037047034084
0,PLS,0.122200725601615
0,PLS,0.0363329195599946
0,PLS,0.0776468096763172
0,PLS,0.0601968252493379
0,PLS,0.0903111645812205
0,PLS,0.0743116557194015
0,PLS,0.0642914559347236
0,PLS,0.0711652258930435
0,PLS,0.0786785513784591
0,PLS,0.0945051694752148
0,PLS,0.0588524826531935
0,PLS,0.0690239072997176
0,PLS,0.0224696653258154
0,PLS,0.0666211687644382
0,PLS,0.0854066727751916
0,PLS,0.108365999941462
0,PLS,0.0590675200008608
0,PLS,0.0411277848472045
0,PLS,0.0831923968256418
0,PLS,0.0842310028842443
0,fTS,0.0778405838841454
0,fTS,0.0481327924086448
0,fTS,0.087204231141212
0,fTS,0.0389146598368111
0,fTS,0.0900998381485725
0,fTS,0.0424754902333528
0,fTS,0.0410545724527414
0,fTS,0.0348563377541793
0,fTS,0.0888911138380897
0,fTS,0.0661312558931368
0,fTS,0.0199110339534483
0,fTS,0.110269665106733
0,fTS,0.110375215386267
0,fTS,0.0182908296725384
0,fTS,0.102139035904804
0,fTS,0.0553888051834741
0,fTS,0.110515596071032
0,fTS,0.0895626828695435
0,fTS,0.0660553046411021
0,fTS,0.0773359087780425
0,fTS,0.0492559387038738
0,fTS,0.0664573119071312
0,fTS,0.0848892742348297
0,fTS,0.128253829080909
0,fTS,0.082727096446567
0,fTS,0.121009439433825
0,fTS,0.0470580876306652
0,fTS,0.0285690422546001
0,fTS,0.139683300117963
0,fTS,0.0804854153711683
0,fTS,0.0765967029532322
0,fTS,0.0122464681721961
0,fTS,0.124834349017078
0,fTS,0.0399862709458114
0,fTS,0.119219014955036
0,fTS,0.031391145259041
0,fTS,0.0777848171643023
0,fTS,0.0688674634490711
0,fTS,0.0945316470955546
0,fTS,0.0789790922730123
0,fTS,0.0880276500512864
0,fTS,0.0754514899940613
0,fTS,0.0408450232640931
0,fTS,0.0738549772973789
0,fTS,0.0619545370983088
0,fTS,0.0669468301178531
0,fTS,0.0502739743398106
0,fTS,0.0632056264418777
0,fTS,0.0627804924966784
0,fTS,0.0931254361917264
0,fTS,0.0598220685272748
0,fTS,0.0153451031833269
0,fTS,0.148073698397788
0,fTS,0.032743836222773
0,fTS,0.024063303631304
0,fTS,0.0875099962126793
0,fTS,0.0690461240185265
0,fTS,0.0715978220286178
0,fTS,0.0589569268332997
0,fTS,0.0381886749160947
0,fTS,0.0658414797718823
0,fTS,-0.00592422604927734
0,fTS,0.105351053030243
0,fTS,0.132647493080062
0,fTS,0.116731361001408
0,fTS,0.045407209425131
0,fTS,0.00726531576796163
0,fTS,0.0922082000810427
0,fTS,0.0937401738063479
0,fTS,0.0621173964271702
0,fTS,0.100082475880546
0,fTS,0.0687506682511008
0,fTS,0.0757654599810718
0,fTS,0.0555413365116035
0,fTS,0.0453682346362891
0,fTS,0.123915045491976
