rho,methods,MSEs_value
0,PLS,0.0502448799585511
0,PLS,0.0740249771908232
0,PLS,0.0423124287098476
0,PLS,0.0308895767895214
0,PLS,0.0250855039819068
0,PLS,0.0738272831283582
0,PLS,0.0722153513120249
0,PLS,0.0552520385563427
0,PLS,0.027049977549977
0,PLS,0.0344333593259839
0,PLS,0.0429935683677985
0,PLS,0.0367610089213182
0,PLS,0.0699148750030435
0,PLS,0.103043191630544
0,PLS,0.0752824417815963
0,PLS,0.0268566131012421
0,PLS,0.0194417568843122
0,PLS,0.0390832355454335
0,PLS,0.090960151818269
0,PLS,0.0685442045806934
0,PLS,0.0786139171762714
0,PLS,0.0421781775668218
0,PLS,0.106430021341446
0,PLS,0.0197082445995915
0,PLS,0.0494753678796019
0,PLS,0.0147205626708323
0,PLS,0.0139103939047205
0,PLS,0.0451909883753151
0,PLS,0.0733402396576695
0,PLS,0.0848386721736851
0,PLS,0.0240911746872155
0,PLS,0.0566036775139197
0,PLS,0.0486549900710592
0,PLS,0.0453237419012538
0,PLS,0.031520997952835
0,PLS,0.0826728814246448
0,PLS,0.0274038775898283
0,PLS,0.0501793296656096
0,PLS,0.0225871907555963
0,PLS,0.0583411317488479
0,PLS,0.102455746632719
0,PLS,0.0566361041062411
0,PLS,0.0362866422737583
0,PLS,0.101995887567595
0,PLS,0.129354729796362
0,PLS,0.0616878438964198
0,PLS,0.0304868789993386
0,PLS,0.0594468170577028
0,PLS,0.0506191302835129
0,PLS,0.0543895688579013
0,PLS,0.0770535957480106
0,PLS,0.110734873087897
0,PLS,0.0552640625610068
0,PLS,0.031647445847677
0,PLS,0.0549832250154252
0,PLS,0.0729210509114848
0,PLS,0.044238604073777
0,PLS,0.021054376246218
0,PLS,0.0501396540409156
0,PLS,0.0389497502823207
0,PLS,0.0683666568888112
0,PLS,0.0491942446715127
0,PLS,0.0373237000543979
0,PLS,0.0463512629327094
0,PLS,0.135123930107946
0,PLS,0.083693510377596
0,PLS,0.0792196739903209
0,PLS,0.0493642808693499
0,PLS,0.0232920234368306
0,PLS,0.0471070609285297
0,PLS,0.0734009495368915
0,PLS,0.0681803416904414
0,PLS,0.0246169545769272
0,PLS,0.0356562398184798
0,PLS,0.0816840804876708
0,PLS,0.0056504750878345
0,PLS,0.0393310305361005
0,PLS,0.0450798022776699
0,PLS,0.0526718991819968
0,PLS,0.125843357126887
0,PLS,0.0978997925161019
0,PLS,0.0783936569964527
0,PLS,0.0242141002043032
0,PLS,0.106964049364747
0,PLS,0.105189003665529
0,PLS,0.0599431603401746
0,PLS,0.0828488105801616
0,PLS,0.055587206808856
0,PLS,0.0340626823265986
0,PLS,0.0613071807149607
0,PLS,0.0825562529305068
0,PLS,0.153370279000297
0,PLS,0.0515845115920532
0,PLS,0.0500529521197754
0,PLS,0.0916561634583814
0,PLS,0.0311447883409684
0,PLS,0.0376375301348292
0,PLS,0.0377504004084362
0,PLS,0.0219559354971056
0,PLS,0.0382620299987504
0,PLS,0.0083228630548144
0,PLS,0.0615550002147872
0,PLS,0.0308709838647024
0,PLS,0.0124882271666585
0,PLS,0.0623148792173858
0,PLS,0.0832465537776617
0,PLS,0.0877716960880602
0,PLS,0.0429563269538983
0,PLS,0.119914311170008
0,PLS,0.15417238965443
0,PLS,0.0688830322081644
0,PLS,0.038849942878772
0,PLS,0.113190743658461
0,PLS,0.0365574138938606
0,PLS,0.070473162618498
0,PLS,0.0975389739014524
0,PLS,0.0402668479220356
0,PLS,0.0248102881102795
0,PLS,0.0171315764944876
0,PLS,0.0953240966458026
0,PLS,0.0580260476486978
0,PLS,0.0533839832391827
0,PLS,0.149888215826193
0,PLS,0.0443822632045156
0,PLS,0.0801642361347828
0,PLS,0.0308211180994478
0,PLS,0.101341435386034
0,PLS,0.0315376341350145
0,PLS,0.0382584371131482
0,PLS,0.0120365761585225
0,PLS,0.0590337644155081
0,PLS,0.0400095869058887
0,PLS,0.0413281818336431
0,PLS,0.033917778365801
0,PLS,0.052604694465961
0,PLS,0.0400372324106918
0,PLS,0.0216399459324034
0,PLS,0.0385581069038485
0,PLS,0.035927907505
0,PLS,0.0546332035266279
0,PLS,0.0541469978449415
0,PLS,0.0796712868119125
0,PLS,0.0658865591203002
0,PLS,0.0789410539772333
0,PLS,0.0585650338259743
0,PLS,0.064571289326654
0,PLS,0.0473793805220464
0,PLS,0.0382569185252466
0,PLS,0.0804219749999083
0,PLS,0.0734786101416484
0,PLS,0.0347989033145164
0,PLS,0.0949862032086405
0,PLS,0.0644192641358404
0,PLS,0.0205791465419229
0,PLS,0.0716365001908094
0,PLS,0.101358030099989
0,PLS,0.039553347785266
0,PLS,0.0977887559521324
0,PLS,0.0151993350240158
0,PLS,0.049109828641906
0,PLS,0.0355330790209457
0,PLS,0.0984134690676253
0,PLS,0.0370162052658622
0,PLS,0.0250971926929411
0,PLS,0.0318174728813176
0,PLS,0.0467599719466375
0,PLS,0.07942016537027
0,PLS,0.0266045133604467
0,PLS,0.0443524412010894
0,PLS,0.0656025124690548
0,PLS,0.0504735317700058
0,PLS,0.106294605530074
0,PLS,0.173573429105361
0,PLS,0.0476871048341149
0,PLS,0.0166576284478821
0,PLS,0.0523777462148284
0,PLS,0.0524405696719232
0,PLS,0.0395616713088661
0,PLS,0.100643583055034
0,PLS,0.0364299811751355
0,PLS,0.0545050229085339
0,PLS,0.0289953119066135
0,PLS,0.0570704583399426
0,PLS,0.0728820019720099
0,PLS,0.0418039052854034
0,PLS,0.103268612958066
0,PLS,0.0948931831649609
0,PLS,0.0710692932446342
0,PLS,0.044604661867545
0,PLS,0.0486295152705107
0,PLS,0.0673310292694925
0,PLS,0.101657247447704
0,PLS,0.0469146588704711
0,PLS,0.0298746790568633
0,PLS,0.0355873469604056
0,PLS,0.0560464514424343
0,PLS,0.0175865901076752
0,PLS,0.0671947915369085
0,PLS,0.0355708529817948
0,PLS,0.0481482783633952
0,fTS,0.0515610550990752
0,fTS,0.074384332088611
0,fTS,0.0423124287098476
0,fTS,0.0304166673952476
0,fTS,0.02446511067968
0,fTS,0.0738272831283582
0,fTS,0.0721934769576412
0,fTS,0.0552693186075998
0,fTS,0.0335219057068222
0,fTS,0.0344333593259839
0,fTS,0.0391300961723796
0,fTS,0.0363606126748368
0,fTS,0.0696376669421581
0,fTS,0.103398172453623
0,fTS,0.077426484621301
0,fTS,0.0268924825153278
0,fTS,0.0194417568843122
0,fTS,0.0396828030447775
0,fTS,0.091303838955984
0,fTS,0.0689600551283245
0,fTS,0.0786565153244587
0,fTS,0.0440102291660078
0,fTS,0.106222283642118
0,fTS,0.0149886561960238
0,fTS,0.0471883681739247
0,fTS,0.0147179792573903
0,fTS,0.0139652075982429
0,fTS,0.0509867378982799
0,fTS,0.073435345450577
0,fTS,0.087247831374248
0,fTS,0.0240292443906591
0,fTS,0.0640649254301525
0,fTS,0.0477603216207165
0,fTS,0.0453240314970971
0,fTS,0.0315710891375322
0,fTS,0.0827493315888763
0,fTS,0.0259313017287231
0,fTS,0.0502912043728211
0,fTS,0.0228065728825762
0,fTS,0.0583411317488479
0,fTS,0.104104196254793
0,fTS,0.0567299562415774
0,fTS,0.0362866422737583
0,fTS,0.101995887567595
0,fTS,0.129354729796362
0,fTS,0.061286689822947
0,fTS,0.0292758163419554
0,fTS,0.0606370081387243
0,fTS,0.0506191302835129
0,fTS,0.0543866605048614
0,fTS,0.0787752498558058
0,fTS,0.110745043324043
0,fTS,0.0585297092782708
0,fTS,0.0242634438058556
0,fTS,0.0499402526206202
0,fTS,0.0728994800065162
0,fTS,0.044238604073777
0,fTS,0.0213504207021198
0,fTS,0.0504776067861492
0,fTS,0.0389497502823207
0,fTS,0.0681149343202764
0,fTS,0.0485469883772262
0,fTS,0.0372257897110305
0,fTS,0.0463512629327094
0,fTS,0.134963618126099
0,fTS,0.0795904737036495
0,fTS,0.0931409909364883
0,fTS,0.0493811452141118
0,fTS,0.0242216707183708
0,fTS,0.0474501680792731
0,fTS,0.0733678866705615
0,fTS,0.0634452348081765
0,fTS,0.0246044431816019
0,fTS,0.0355952121871835
0,fTS,0.0826172261221554
0,fTS,0.00565047508783447
0,fTS,0.0396443106517468
0,fTS,0.0441463081372861
0,fTS,0.0515335015552826
0,fTS,0.125843357126887
0,fTS,0.0973856788217285
0,fTS,0.0783934581170693
0,fTS,0.0241982203569316
0,fTS,0.106964049364747
0,fTS,0.106707794733687
0,fTS,0.0556813427466788
0,fTS,0.0838786108042564
0,fTS,0.055587206808856
0,fTS,0.0340626862714015
0,fTS,0.0611362212612387
0,fTS,0.0825562529305068
0,fTS,0.153370279000297
0,fTS,0.0512676925116806
0,fTS,0.0500529521197754
0,fTS,0.091678476749715
0,fTS,0.029945074170055
0,fTS,0.0376375301348292
0,fTS,0.0378300881669461
0,fTS,0.0218004718935027
0,fTS,0.0427624171304889
0,fTS,0.0083228630548144
0,fTS,0.06153661867149
0,fTS,0.0337478579861245
0,fTS,0.0124882271666585
0,fTS,0.0623020851447873
0,fTS,0.0840722731722428
0,fTS,0.0878791491475267
0,fTS,0.0429563269538983
0,fTS,0.121247823356935
0,fTS,0.15417238965443
0,fTS,0.06928309335911
0,fTS,0.0382183857907356
0,fTS,0.113190743658461
0,fTS,0.0360467026873925
0,fTS,0.0705402706993218
0,fTS,0.0975871399039777
0,fTS,0.0402710916294048
0,fTS,0.0226905001276945
0,fTS,0.0174670036671417
0,fTS,0.0957128763807889
0,fTS,0.058587436029233
0,fTS,0.0533371761503782
0,fTS,0.149905399656242
0,fTS,0.0443822632045156
0,fTS,0.0799871939285246
0,fTS,0.0307433742511619
0,fTS,0.102713298657928
0,fTS,0.0315376341350145
0,fTS,0.0369265087102053
0,fTS,0.0130362378960402
0,fTS,0.0591370144805529
0,fTS,0.0400095869058887
0,fTS,0.0327515740731433
0,fTS,0.0340036451609251
0,fTS,0.0516286914666496
0,fTS,0.0402030495353631
0,fTS,0.0217536553717744
0,fTS,0.0388737089034648
0,fTS,0.0395584318761942
0,fTS,0.0543289716799949
0,fTS,0.0540395542562748
0,fTS,0.0797994656251152
0,fTS,0.059010258214652
0,fTS,0.0786451457012828
0,fTS,0.0586750644617092
0,fTS,0.064571289326654
0,fTS,0.0473793805220464
0,fTS,0.0381661551890047
0,fTS,0.0824912623778099
0,fTS,0.073200767806694
0,fTS,0.0341155023892662
0,fTS,0.0954054990443264
