rho,methods,MSEf_value
0,PLS,0.176436513311521
0,PLS,0.303641743349222
0,PLS,0.159653945493674
0,PLS,0.102474833230629
0,PLS,0.0713038812713459
0,PLS,0.182923766759494
0,PLS,0.0935649597313548
0,PLS,0.167114497002056
0,PLS,0.123489432510401
0,PLS,0.138672271725048
0,PLS,0.0959421715639431
0,PLS,0.0763476467619529
0,PLS,0.136540252617529
0,PLS,0.124133324913251
0,PLS,0.102659584689546
0,PLS,0.164614179932352
0,PLS,0.0669490119070966
0,PLS,0.0541959526388208
0,PLS,0.0423995989621814
0,PLS,0.188209934898769
0,PLS,0.0858244324274696
0,PLS,0.140738453079755
0,PLS,0.13557205453242
0,PLS,0.187190025003271
0,PLS,0.0833792154018538
0,PLS,0.0726545090292745
0,PLS,0.0866613923030806
0,PLS,0.166964541051957
0,PLS,0.0889497021788276
0,PLS,0.0733915990376171
0,PLS,0.10741411117721
0,PLS,0.065373938931572
0,PLS,0.120761573911424
0,PLS,0.132581319252608
0,PLS,0.063150579716282
0,PLS,0.190798956933162
0,PLS,0.157443819251521
0,PLS,0.0605049578036294
0,PLS,0.127747196430458
0,PLS,0.114635606649934
0,PLS,0.113849267277169
0,PLS,0.180477900309871
0,PLS,0.10809274803875
0,PLS,0.212871857562274
0,PLS,0.133211597976033
0,PLS,0.116546626489117
0,PLS,0.0621329154219989
0,PLS,0.186091175786169
0,PLS,0.140948139790469
0,PLS,0.0586742277643468
0,PLS,0.107645750764885
0,PLS,0.0783378173704687
0,PLS,0.0862930163684542
0,PLS,0.128040548420514
0,PLS,0.153889188172386
0,PLS,0.0974184212813309
0,PLS,0.0894127991389856
0,PLS,0.0818113423097441
0,PLS,0.201414572906046
0,PLS,0.176298153544475
0,PLS,0.205845543922041
0,PLS,0.140517996826851
0,PLS,0.130359407035786
0,PLS,0.0442037733554836
0,PLS,0.111616818410998
0,PLS,0.230345497283582
0,PLS,0.0820862471643566
0,PLS,0.151717287869586
0,PLS,0.0946043190261947
0,PLS,0.0440634762154744
0,PLS,0.106346654311561
0,PLS,0.129166339251331
0,PLS,0.115097104817607
0,PLS,0.11170626446088
0,PLS,0.104793562322157
0,PLS,0.163939619684998
0,PLS,0.0660371275375169
0,PLS,0.123261187432882
0,PLS,0.105039683096428
0,PLS,0.0955643114986125
0,PLS,0.181319560538237
0,PLS,0.103493507276735
0,PLS,0.0724044161036441
0,PLS,0.108537847244987
0,PLS,0.179345673778121
0,PLS,0.0910298239580883
0,PLS,0.0634239683282636
0,PLS,0.10410093896646
0,PLS,0.10401337304903
0,PLS,0.0970963642172909
0,PLS,0.125471128539997
0,PLS,0.0719138224713143
0,PLS,0.140285381115262
0,PLS,0.231395055499944
0,PLS,0.125633680610375
0,PLS,0.0788326704004819
0,PLS,0.147851854339176
0,PLS,0.236999828596844
0,PLS,0.0583291126959359
0,PLS,0.162118499894206
0,PLS,0.135578931967927
0,PLS,0.156456463515953
0,PLS,0.1203112183137
0,PLS,0.257645754151053
0,PLS,0.131185400696076
0,PLS,0.142723837726027
0,PLS,0.184585089518446
0,PLS,0.157451346863588
0,PLS,0.11018504339826
0,fTS,0.1090733941488
0,fTS,0.091384917194548
0,fTS,0.11614258826132
0,fTS,0.093806095100938
0,fTS,0.0578742951698884
0,fTS,0.0444092072971286
0,fTS,0.101209369379622
0,fTS,0.150023873214335
0,fTS,0.229487268694775
0,fTS,0.200187509342786
0,fTS,0.174957645156731
0,fTS,0.127960195710401
0,fTS,0.0879066861465524
0,fTS,0.0992272012501839
0,fTS,0.109698994667865
0,fTS,0.149297338985868
0,fTS,0.119384571810945
0,fTS,0.153317034700427
0,fTS,0.0808495729976797
0,fTS,0.113137176749788
0,fTS,0.091639784807176
0,fTS,0.0808076223416442
0,fTS,0.115300690126751
0,fTS,0.163719774840412
0,fTS,0.163903294674596
0,fTS,0.160308590215315
0,fTS,0.0815067135967964
0,fTS,0.120333033084517
0,fTS,0.196195979525087
0,fTS,0.130820399664326
0,fTS,0.103723576741988
0,fTS,0.102942318622762
0,fTS,0.150824437547792
0,fTS,0.131591104755471
0,fTS,0.16484997884788
0,fTS,0.0803907178968581
0,fTS,0.121883314224915
0,fTS,0.266241286447033
0,fTS,0.0943867767017306
0,fTS,0.0743948068668609
0,fTS,0.152498284042916
0,fTS,0.167635075719929
0,fTS,0.191143872695712
0,fTS,0.186875523210627
0,fTS,0.143951191603258
0,fTS,0.128759455108034
0,fTS,0.0850317098905064
0,fTS,0.146231669905414
0,fTS,0.0727365135446916
0,fTS,0.0991022010023243
0,fTS,0.136566410883557
0,fTS,0.0826648035361712
0,fTS,0.118677880196778
0,fTS,0.144562847182652
0,fTS,0.123943807274161
0,fTS,0.158381353252429
0,fTS,0.121140038014236
0,fTS,0.135239940736662
0,fTS,0.163578821342767
0,fTS,0.19665894006429
0,fTS,0.137996532100636
0,fTS,0.0822333364439656
0,fTS,0.139086685046718
0,fTS,0.132063880232266
0,fTS,0.0815921437375707
0,fTS,0.117587466702921
0,fTS,0.0979587887763699
0,fTS,0.0536795669004201
0,fTS,0.0921438377868902
0,fTS,0.0706023951278727
0,fTS,0.115776230389409
0,fTS,0.092267110140165
0,fTS,0.150033110034962
0,fTS,0.1686077689281
0,fTS,0.127619561719966
0,fTS,0.115595769211033
0,fTS,0.0733112049282742
0,fTS,0.221260557564402
0,fTS,0.139256891684231
0,fTS,0.107068688202559
0,fTS,0.121944471217654
0,fTS,0.0892791276871725
0,fTS,0.147935888730438
0,fTS,0.0785451410608981
0,fTS,0.0780686828389135
0,fTS,0.124151424182966
0,fTS,0.165298096094701
0,fTS,0.108267374952849
0,fTS,0.0854131399333245
0,fTS,0.117828186435588
0,fTS,0.0614706220150695
0,fTS,0.176436513311521
0,fTS,0.303886192668058
0,fTS,0.159589862539352
0,fTS,0.102436163148706
0,fTS,0.0713038812713459
0,fTS,0.183047686349874
0,fTS,0.0935882460091563
0,fTS,0.167114497002056
0,fTS,0.123808881429488
0,fTS,0.138733881633447
0,fTS,0.0959451003928942
0,fTS,0.0753851862577021
0,fTS,0.136589929846789
0,fTS,0.124155041671684
0,fTS,0.10255527886314
0,fTS,0.164680118025868
0,fTS,0.0669166367698713
0,fTS,0.0543518321015132
0,fTS,0.0424139565247581
0,fTS,0.188190722723549
0,fTS,0.0858140711476581
0,fTS,0.140600307634375
0,fTS,0.13557337245526
0,fTS,0.187189449302894
0,fTS,0.083552290614485
0,fTS,0.0721788334415935
0,fTS,0.0857243390933437
0,fTS,0.166993182384946
0,fTS,0.0889516857022465
0,fTS,0.0729450547184118
0,fTS,0.107550294604169
0,fTS,0.0655688840015415
0,fTS,0.120762050820066
0,fTS,0.132422137766967
0,fTS,0.0631517717839972
0,fTS,0.190798956933162
0,fTS,0.157443819251521
0,fTS,0.0603324785341074
0,fTS,0.127747196430458
0,fTS,0.114646384173994
0,fTS,0.113793879500877
0,fTS,0.180024652218176
0,fTS,0.108095696582706
0,fTS,0.212912676837566
0,fTS,0.133548132837966
0,fTS,0.11612884258319
0,fTS,0.0622482276624352
0,fTS,0.186171973916413
0,fTS,0.140940082037708
0,fTS,0.058652592984397
0,fTS,0.107645750764885
0,fTS,0.0783423876074165
0,fTS,0.0862858483088071
0,fTS,0.126268511305835
0,fTS,0.153896562314263
0,fTS,0.0975304034893952
0,fTS,0.0890273571046444
0,fTS,0.0818113423097441
0,fTS,0.201414572906046
0,fTS,0.176302614912792
0,fTS,0.205905775876424
0,fTS,0.140529600266679
0,fTS,0.130359407035786
0,fTS,0.0446486583011244
0,fTS,0.111614344643023
0,fTS,0.230458489655482
0,fTS,0.0820706740026966
0,fTS,0.152020037067091
0,fTS,0.0945790941682007
0,fTS,0.0449639132244625
0,fTS,0.105398614422206
0,fTS,0.129166339251331
0,fTS,0.115341454061404
0,fTS,0.11377642357308
0,fTS,0.103660484301043
0,fTS,0.161505109804525
0,fTS,0.0649709725022983
0,fTS,0.12449060124772
0,fTS,0.105152898281592
0,fTS,0.0957270621645182
0,fTS,0.181319560538237
0,fTS,0.103493507276735
0,fTS,0.0727305142909199
0,fTS,0.108537847244987
0,fTS,0.179352412514511
0,fTS,0.091022025495291
0,fTS,0.0633954884493242
0,fTS,0.10410093896646
0,fTS,0.10401337304903
0,fTS,0.096756963676247
0,fTS,0.125461822061373
0,fTS,0.0718513708694651
0,fTS,0.140354696863697
0,fTS,0.231409615369072
0,fTS,0.125484969201323
0,fTS,0.0788326704004819
0,fTS,0.147795387761432
0,fTS,0.236998554741705
0,fTS,0.0583250686892064
0,fTS,0.162148987150435
0,fTS,0.135578931967927
0,fTS,0.156503205319523
0,fTS,0.120301888706834
0,fTS,0.256782242535722
0,fTS,0.131184842853117
0,fTS,0.142868087071176
0,fTS,0.184530092951214
0,fTS,0.157072305439144
0,fTS,0.109946384133956
0,LS_oracle,0.109931233376109
0,LS_oracle,0.0936751384412876
0,LS_oracle,0.11682481754708
0,LS_oracle,0.0921173082616268
0,LS_oracle,0.0584136700562136
0,LS_oracle,0.0452233228219041
0,LS_oracle,0.101180616612894
0,LS_oracle,0.149971927594383
0,LS_oracle,0.226522820118581
0,LS_oracle,0.20134835644458
0,LS_oracle,0.174780813360765
0,LS_oracle,0.126742599039687
0,LS_oracle,0.0877621032375976
0,LS_oracle,0.0995235358190869
0,LS_oracle,0.109647557910703
0,LS_oracle,0.14893984586494
0,LS_oracle,0.118738833385291
0,LS_oracle,0.152897773045335
0,LS_oracle,0.0800680830166653
0,LS_oracle,0.111177913375931
0,LS_oracle,0.0922706445133164
0,LS_oracle,0.0800440390893042
0,LS_oracle,0.116191141021133
0,LS_oracle,0.163539136175057
0,LS_oracle,0.163911656664081
0,LS_oracle,0.158463746980555
0,LS_oracle,0.0827516546558502
0,LS_oracle,0.120154212827812
0,LS_oracle,0.196964864258925
0,LS_oracle,0.128779636064161
0,LS_oracle,0.104408507168317
0,LS_oracle,0.104723988426724
0,LS_oracle,0.147892596365271
0,LS_oracle,0.130741900257148
0,LS_oracle,0.164032260297721
0,LS_oracle,0.0798448304767787
0,LS_oracle,0.123409133023735
0,LS_oracle,0.266127041633803
0,LS_oracle,0.0939506136483382
0,LS_oracle,0.0747279088282378
0,LS_oracle,0.154201697556414
0,LS_oracle,0.166826065231972
0,LS_oracle,0.190382970193519
0,LS_oracle,0.186541901646534
0,LS_oracle,0.143599575409374
0,LS_oracle,0.129105440337707
0,LS_oracle,0.0857632957495517
0,LS_oracle,0.146778349571435
0,LS_oracle,0.0721632525573681
0,LS_oracle,0.0995633361127578
0,LS_oracle,0.137257391972156
0,LS_oracle,0.0836381529668176
0,LS_oracle,0.118794324039821
0,LS_oracle,0.145816320855987
0,LS_oracle,0.124082111167414
0,LS_oracle,0.158985019214445
0,LS_oracle,0.120858077681432
0,LS_oracle,0.135122431125751
0,LS_oracle,0.16252163416435
0,LS_oracle,0.196857411727031
0,LS_oracle,0.139073777407967
0,LS_oracle,0.0819706645272897
0,LS_oracle,0.139892335050887
0,LS_oracle,0.132705738311307
0,LS_oracle,0.0821339389734191
0,LS_oracle,0.119393966067784
0,LS_oracle,0.0978494275147875
0,LS_oracle,0.0535746111782834
0,LS_oracle,0.0922833346824682
0,LS_oracle,0.0712201970419824
0,LS_oracle,0.107320002651158
0,LS_oracle,0.0926137569841784
0,LS_oracle,0.150451821056523
0,LS_oracle,0.166407516986298
0,LS_oracle,0.1177972931061
0,LS_oracle,0.117000235264481
0,LS_oracle,0.0735091308989003
0,LS_oracle,0.2237553288953
0,LS_oracle,0.135207180755338
0,LS_oracle,0.10171012476738
0,LS_oracle,0.121504034462928
0,LS_oracle,0.0892793668024652
0,LS_oracle,0.145144012953251
0,LS_oracle,0.0799724233466357
0,LS_oracle,0.0780227914051892
0,LS_oracle,0.130062343220065
0,LS_oracle,0.164901677903377
0,LS_oracle,0.111932071376617
0,LS_oracle,0.0872420503485267
0,LS_oracle,0.119226721896398
0,LS_oracle,0.0617831595321815
0,LS_oracle,0.178807705116705
0,LS_oracle,0.303616301583878
0,LS_oracle,0.161983555936161
0,LS_oracle,0.100087992279725
0,LS_oracle,0.0714945377765501
0,LS_oracle,0.182921355062586
0,LS_oracle,0.0961297751124655
0,LS_oracle,0.166489066530873
0,LS_oracle,0.123256933532495
0,LS_oracle,0.13858526678902
0,LS_oracle,0.0953533695437009
0,LS_oracle,0.0763767471867298
0,LS_oracle,0.139462286390007
0,LS_oracle,0.123734718305564
0,LS_oracle,0.101684421552846
0,LS_oracle,0.165310020584617
0,LS_oracle,0.0666907865071243
0,LS_oracle,0.0537115821854356
0,LS_oracle,0.0420620419893582
0,LS_oracle,0.187955162317763
0,LS_oracle,0.0848774370454685
0,LS_oracle,0.14060339008042
0,LS_oracle,0.136247866106915
0,LS_oracle,0.186938176794574
0,LS_oracle,0.0846734301015418
0,LS_oracle,0.0722599326402647
0,LS_oracle,0.0867491384837563
0,LS_oracle,0.1718392925035
0,LS_oracle,0.0888417071382207
0,LS_oracle,0.0737641397077203
0,LS_oracle,0.106909329123612
0,LS_oracle,0.067023352217006
0,LS_oracle,0.119144186415338
0,LS_oracle,0.132760763611576
0,LS_oracle,0.063317162105423
0,LS_oracle,0.192430327828276
0,LS_oracle,0.15717488110714
0,LS_oracle,0.0604660212121484
0,LS_oracle,0.128961970862485
0,LS_oracle,0.116111869959396
0,LS_oracle,0.113692828239839
0,LS_oracle,0.179127417221998
0,LS_oracle,0.108397182862992
0,LS_oracle,0.213913297474334
0,LS_oracle,0.137018726206837
0,LS_oracle,0.119203845551312
0,LS_oracle,0.0619443942681842
0,LS_oracle,0.187441269116459
0,LS_oracle,0.140179228613347
0,LS_oracle,0.0577920495407116
0,LS_oracle,0.1080855192404
0,LS_oracle,0.0798820367219207
0,LS_oracle,0.0848269029896155
0,LS_oracle,0.128519102016219
0,LS_oracle,0.15470494318686
0,LS_oracle,0.0984727505971727
0,LS_oracle,0.0895020998822701
0,LS_oracle,0.0794481527742288
0,LS_oracle,0.204188346717935
0,LS_oracle,0.176599095159687
0,LS_oracle,0.206848084950123
0,LS_oracle,0.139705103568288
0,LS_oracle,0.130817078367588
0,LS_oracle,0.0450839882237506
0,LS_oracle,0.111405544088463
0,LS_oracle,0.226600843365429
0,LS_oracle,0.083096130353537
0,LS_oracle,0.15163963043047
0,LS_oracle,0.0941486540190341
0,LS_oracle,0.0443714041417101
0,LS_oracle,0.106592597158326
0,LS_oracle,0.127475337257456
0,LS_oracle,0.115061870338552
0,LS_oracle,0.11137048092788
0,LS_oracle,0.105225314939078
0,LS_oracle,0.161811717113232
0,LS_oracle,0.0659671040861277
0,LS_oracle,0.123473217196365
0,LS_oracle,0.107298358692136
0,LS_oracle,0.0957622567304382
0,LS_oracle,0.181601662715228
0,LS_oracle,0.103013054947945
0,LS_oracle,0.0731920759744504
0,LS_oracle,0.109202622819082
0,LS_oracle,0.179303041624237
0,LS_oracle,0.0906922265090262
0,LS_oracle,0.0628813909350308
0,LS_oracle,0.104100020935061
0,LS_oracle,0.106457784184108
0,LS_oracle,0.0994629003947629
0,LS_oracle,0.122711313501052
0,LS_oracle,0.0715440202108011
0,LS_oracle,0.140242966123451
0,LS_oracle,0.231344705765035
0,LS_oracle,0.126149811373894
0,LS_oracle,0.0815137402550565
0,LS_oracle,0.148025730032171
0,LS_oracle,0.236318873930323
0,LS_oracle,0.0583895397291972
0,LS_oracle,0.160816678856731
0,LS_oracle,0.135545132217492
0,LS_oracle,0.156932989276116
0,LS_oracle,0.120182305622944
0,LS_oracle,0.257415200142493
0,LS_oracle,0.131842592591612
0,LS_oracle,0.142705306033532
0,LS_oracle,0.171425969558378
0,LS_oracle,0.157089424118773
0,LS_oracle,0.110247848297259
0,TS_oracle,0.108809374104022
0,TS_oracle,0.0907267013309375
0,TS_oracle,0.116663211462931
0,TS_oracle,0.0921173082616268
0,TS_oracle,0.0590501954713165
0,TS_oracle,0.0452233228219041
0,TS_oracle,0.101180616612894
0,TS_oracle,0.149971927594383
0,TS_oracle,0.226522820118581
0,TS_oracle,0.201315650165125
0,TS_oracle,0.174780814521838
0,TS_oracle,0.126678504634029
0,TS_oracle,0.0877682961632252
0,TS_oracle,0.0989155574281283
0,TS_oracle,0.109649405833472
0,TS_oracle,0.14893984586494
0,TS_oracle,0.119176889203705
0,TS_oracle,0.152896018673198
0,TS_oracle,0.0800680830166653
0,TS_oracle,0.111113676599195
0,TS_oracle,0.0924318969510647
0,TS_oracle,0.0800044944280885
0,TS_oracle,0.116191141021133
0,TS_oracle,0.163530885760861
0,TS_oracle,0.163911656664081
0,TS_oracle,0.158244266613062
0,TS_oracle,0.0827516546558502
0,TS_oracle,0.120097833441549
0,TS_oracle,0.197245214680105
0,TS_oracle,0.128779636064161
0,TS_oracle,0.104408507168317
0,TS_oracle,0.103661999258951
0,TS_oracle,0.149452745023914
0,TS_oracle,0.130848541887889
0,TS_oracle,0.16402681156809
0,TS_oracle,0.0798951754851461
0,TS_oracle,0.122587511205325
0,TS_oracle,0.26613301448226
0,TS_oracle,0.0940406115842257
0,TS_oracle,0.074625562229314
0,TS_oracle,0.154201697556414
0,TS_oracle,0.166826065231972
0,TS_oracle,0.185571575361761
0,TS_oracle,0.18655241583003
0,TS_oracle,0.143599575409374
0,TS_oracle,0.129025096260312
0,TS_oracle,0.0826455330861217
0,TS_oracle,0.146756833194221
0,TS_oracle,0.0721632525573681
0,TS_oracle,0.0992639137173531
0,TS_oracle,0.1373721310111
0,TS_oracle,0.0836381529668176
0,TS_oracle,0.118701228120286
0,TS_oracle,0.145816320855987
0,TS_oracle,0.124064291256623
0,TS_oracle,0.15909718662247
0,TS_oracle,0.120858650892048
0,TS_oracle,0.135232008964193
0,TS_oracle,0.162489246705253
0,TS_oracle,0.196854409741907
0,TS_oracle,0.138889590958721
0,TS_oracle,0.0820002371199076
0,TS_oracle,0.139108125226172
0,TS_oracle,0.132720479236738
0,TS_oracle,0.0821075532821725
0,TS_oracle,0.117627538787726
0,TS_oracle,0.0979778087670816
0,TS_oracle,0.0535746111782834
0,TS_oracle,0.0923050968100527
0,TS_oracle,0.0714108707627639
0,TS_oracle,0.107354518663789
0,TS_oracle,0.0926247350494624
0,TS_oracle,0.150718763139743
0,TS_oracle,0.167304012799765
0,TS_oracle,0.118460605905103
0,TS_oracle,0.115555741788478
0,TS_oracle,0.0735091308989003
0,TS_oracle,0.223816494812645
0,TS_oracle,0.135556141375851
0,TS_oracle,0.10171012476738
0,TS_oracle,0.121378408487932
0,TS_oracle,0.0893020264938119
0,TS_oracle,0.145235019826046
0,TS_oracle,0.0795864918557899
0,TS_oracle,0.0780185345015695
0,TS_oracle,0.124889692758455
0,TS_oracle,0.164901677903377
0,TS_oracle,0.108525874614367
0,TS_oracle,0.0858610883864046
0,TS_oracle,0.119364871961615
0,TS_oracle,0.0614714678022878
0,TS_oracle,0.177757902874748
0,TS_oracle,0.30386489063691
0,TS_oracle,0.161983555936161
0,TS_oracle,0.100069156092484
0,TS_oracle,0.0714945377765501
0,TS_oracle,0.183045366677476
0,TS_oracle,0.0961592165664971
0,TS_oracle,0.166489066530873
0,TS_oracle,0.12351379706986
0,TS_oracle,0.138645941293478
0,TS_oracle,0.0953535186002137
0,TS_oracle,0.0754002554690296
0,TS_oracle,0.13945129547493
0,TS_oracle,0.123764996899552
0,TS_oracle,0.101587017655495
0,TS_oracle,0.165310020584617
0,TS_oracle,0.0667159378214104
0,TS_oracle,0.0538798988958638
0,TS_oracle,0.042084909840859
0,TS_oracle,0.18793544969549
0,TS_oracle,0.0848669979489447
0,TS_oracle,0.14060339008042
0,TS_oracle,0.136231545568835
0,TS_oracle,0.186937655736744
0,TS_oracle,0.0848495756001177
0,TS_oracle,0.0719340176446624
0,TS_oracle,0.0858148672726859
0,TS_oracle,0.171863569715583
0,TS_oracle,0.0889612853124738
0,TS_oracle,0.0732263949279272
0,TS_oracle,0.107105697139734
0,TS_oracle,0.0671279778445252
0,TS_oracle,0.119209770761425
0,TS_oracle,0.132807202983706
0,TS_oracle,0.0633174827142293
0,TS_oracle,0.192430327828276
0,TS_oracle,0.15717488110714
0,TS_oracle,0.0602851559383243
0,TS_oracle,0.128961970862485
0,TS_oracle,0.116112361000911
0,TS_oracle,0.113634411498865
0,TS_oracle,0.178836587454673
0,TS_oracle,0.108397182862992
0,TS_oracle,0.213945882851918
0,TS_oracle,0.137600363567907
0,TS_oracle,0.118864078651359
0,TS_oracle,0.062113336817655
0,TS_oracle,0.187569137748351
0,TS_oracle,0.140169940290904
0,TS_oracle,0.0577816038887934
0,TS_oracle,0.1080855192404
0,TS_oracle,0.079884486086709
0,TS_oracle,0.0848189761160968
0,TS_oracle,0.126738599006352
0,TS_oracle,0.154705025702753
0,TS_oracle,0.0982351660607656
0,TS_oracle,0.0890745387820393
0,TS_oracle,0.0794481527742288
0,TS_oracle,0.204188346717935
0,TS_oracle,0.176603480673143
0,TS_oracle,0.206922028865479
0,TS_oracle,0.139705396723641
0,TS_oracle,0.130817078367588
0,TS_oracle,0.0451312702440611
0,TS_oracle,0.111403144847944
0,TS_oracle,0.226633314874781
0,TS_oracle,0.0830753184341324
0,TS_oracle,0.151942714434363
0,TS_oracle,0.0941244525457121
0,TS_oracle,0.0443762543652074
0,TS_oracle,0.105683530886516
0,TS_oracle,0.127475337257456
0,TS_oracle,0.115314427053809
0,TS_oracle,0.113419097652532
0,TS_oracle,0.105117086916037
0,TS_oracle,0.159489424399481
0,TS_oracle,0.064903369825366
0,TS_oracle,0.124674739647874
0,TS_oracle,0.107298358692136
0,TS_oracle,0.0957180208806316
0,TS_oracle,0.181601662715228
0,TS_oracle,0.103013054947945
0,TS_oracle,0.0735012786357952
0,TS_oracle,0.109202622819082
0,TS_oracle,0.179309498656306
0,TS_oracle,0.0906875534737976
0,TS_oracle,0.062822066211467
0,TS_oracle,0.104100020935061
0,TS_oracle,0.106457784184108
0,TS_oracle,0.0989690208009813
0,TS_oracle,0.122712308544495
0,TS_oracle,0.0714795853929759
0,TS_oracle,0.140316511439918
0,TS_oracle,0.231358265083705
0,TS_oracle,0.126223092476117
0,TS_oracle,0.0814474397243629
0,TS_oracle,0.147970337813813
0,TS_oracle,0.236318873930323
0,TS_oracle,0.058386122919179
0,TS_oracle,0.160786411679559
0,TS_oracle,0.135545132217492
0,TS_oracle,0.156937761597126
0,TS_oracle,0.120161867581253
0,TS_oracle,0.257163003080235
0,TS_oracle,0.131817655159451
0,TS_oracle,0.142226902828788
0,TS_oracle,0.171416146616627
0,TS_oracle,0.156858745110717
0,TS_oracle,0.110036887997979
0.1,PLS,0.138820467199443
0.1,PLS,0.25678131292868
0.1,PLS,0.093468120685544
0.1,PLS,0.099148003214021
0.1,PLS,0.148886320519973
0.1,PLS,0.155480115666849
0.1,PLS,0.0839814323853613
0.1,PLS,0.14123798476308
0.1,PLS,0.0904211065506964
0.1,PLS,0.229254410666198
0.1,PLS,0.080190539767009
0.1,PLS,0.10988368679494
0.1,PLS,0.166360167556761
0.1,PLS,0.0866221343888238
0.1,PLS,0.10600066189738
0.1,PLS,0.11898377399741
0.1,PLS,0.087625038824686
0.1,PLS,0.167126820614194
0.1,PLS,0.0872668115037375
0.1,PLS,0.0846589480688894
0.1,PLS,0.159351381930263
0.1,PLS,0.157854181510124
0.1,PLS,0.216023732694815
0.1,PLS,0.0774584370647279
0.1,PLS,0.0708654658818474
0.1,PLS,0.131431735863135
0.1,PLS,0.253641290224883
0.1,PLS,0.113269657435236
0.1,PLS,0.084465605390012
0.1,PLS,0.0965365565265639
0.1,PLS,0.11669814265972
0.1,PLS,0.0883761384829066
0.1,PLS,0.116828331808326
0.1,PLS,0.114170022298102
0.1,PLS,0.0665076655427945
0.1,PLS,0.0774634729555187
0.1,PLS,0.266379965666854
0.1,PLS,0.156732195987301
0.1,PLS,0.133243777263591
0.1,PLS,0.183019792853552
0.1,PLS,0.107247776179612
0.1,PLS,0.160625530072303
0.1,PLS,0.062642977570936
0.1,PLS,0.155591863683455
0.1,PLS,0.0929047879746314
0.1,PLS,0.191381983311894
0.1,PLS,0.139282312292933
0.1,PLS,0.148312064049869
0.1,PLS,0.099880263092623
0.1,PLS,0.111797522170415
0.1,PLS,0.109435646960138
0.1,PLS,0.125616724404566
0.1,PLS,0.0834349873237126
0.1,PLS,0.143466473295605
0.1,PLS,0.0741450524480545
0.1,PLS,0.141289884493869
0.1,PLS,0.0774509799593536
0.1,PLS,0.134586841752646
0.1,PLS,0.198732515000301
0.1,PLS,0.105935204330027
0.1,PLS,0.0889997577775038
0.1,PLS,0.0721128892711861
0.1,PLS,0.1344612910648
0.1,PLS,0.154859749584251
0.1,PLS,0.0850144643549593
0.1,PLS,0.0890904665204128
0.1,PLS,0.0821999138401839
0.1,PLS,0.0913200228520582
0.1,PLS,0.102653420437606
0.1,PLS,0.16298448967444
0.1,PLS,0.134816615519922
0.1,PLS,0.118906990839228
0.1,PLS,0.167686981725584
0.1,PLS,0.0799499523384552
0.1,PLS,0.0804095266542577
0.1,PLS,0.134365546254492
0.1,PLS,0.0996591447368176
0.1,PLS,0.10530269465285
0.1,PLS,0.100807319483802
0.1,PLS,0.0689219113691562
0.1,PLS,0.10127568891719
