rho,methods,MSEs_value
0,PLS,0.0282918914034692
0,PLS,0.0700077504820321
0,PLS,0.0315632332862292
0,PLS,0.0470918736125866
0,PLS,0.085137379191728
0,PLS,0.0123334836568298
0,PLS,0.00825753034799163
0,PLS,0.10913082347541
0,PLS,0.0436655750939816
0,PLS,0.0456979610537813
0,PLS,0.0425746898751305
0,PLS,0.0504079588482059
0,PLS,0.034841454274721
0,PLS,0.0709899516808354
0,PLS,0.133880789720781
0,PLS,0.0345914963108365
0,PLS,0.0197441868328682
0,PLS,0.0352852369993238
0,PLS,0.0628511953169278
0,PLS,0.0719083804691976
0,PLS,0.0350803546403129
0,PLS,0.0119270363489658
0,PLS,0.0327780952226754
0,PLS,0.018507040664588
0,PLS,0.0675432567620453
0,PLS,0.11125706841457
0,PLS,0.0449322732785367
0,PLS,0.020926391911352
0,PLS,0.0365368556197718
0,PLS,0.0554371940697503
0,PLS,0.0327880166203962
0,PLS,0.0268104761933721
0,PLS,0.0826117485042729
0,PLS,0.0449318305425959
0,PLS,0.0273405550081352
0,PLS,0.0736980879599525
0,PLS,0.0439317444021402
0,PLS,0.00584081984470151
0,PLS,0.0133500383259738
0,PLS,0.0348071514069148
0,PLS,0.0232995376602021
0,PLS,0.0198320001197665
0,PLS,0.0374472672178549
0,PLS,0.0271042127515266
0,PLS,0.0326329442867094
0,PLS,0.0377457255296494
0,PLS,0.0177868295733129
0,PLS,0.0307249281660383
0,PLS,0.0343221843073072
0,PLS,0.0818518974134217
0,PLS,0.0530095550750565
0,PLS,0.00988727354066652
0,PLS,0.0344824419697308
0,PLS,0.0477294566086354
0,PLS,0.0548291409643725
0,PLS,0.0440247505780185
0,PLS,0.0210254407785599
0,PLS,0.0584309224616406
0,PLS,0.0270887386142623
0,PLS,0.0218071042325428
0,PLS,0.0395312748951584
0,PLS,0.0349078267044671
0,PLS,0.0428309092152949
0,PLS,0.0225606719905558
0,PLS,0.0742814904110408
0,PLS,0.0481711226947215
0,PLS,0.0184986312755286
0,PLS,0.0266342741834365
0,PLS,0.0751339281632273
0,PLS,0.0721976613473163
0,PLS,0.0478973197716165
0,PLS,0.061861048570685
0,PLS,0.0131062571864597
0,PLS,0.0377632120034773
0,PLS,0.0587787570764737
0,PLS,0.026574912795383
0,PLS,0.0358724291512185
0,PLS,0.0239026376375571
0,PLS,0.0311577415819192
0,PLS,0.0280493642777417
0,PLS,0.0317553181139456
0,PLS,0.0091343166911164
0,PLS,0.0558635866851931
0,PLS,0.0289223053332728
0,PLS,0.0473837643809642
0,PLS,0.0448155595123746
0,PLS,0.0132946975874161
0,PLS,0.0600059642449386
0,PLS,0.0377510185128378
0,PLS,0.0655591125889371
0,PLS,0.00724768116956682
0,PLS,0.0374064068151884
0,PLS,0.0519241895000171
0,PLS,0.0224939289139671
0,PLS,0.0293430409176504
0,PLS,0.049997895509074
0,PLS,0.009411732265173
0,PLS,0.0440445674607651
0,PLS,0.0492613313621244
0,PLS,0.039413071343954
0,PLS,0.0378489439161213
0,PLS,0.0430071920900734
0,PLS,0.022972020984428
0,PLS,0.0318988914537019
0,PLS,0.0568374724877732
0,PLS,0.02893771474787
0,PLS,0.0243111432511847
0,PLS,0.0386409701752722
0,PLS,0.0419304825487889
0,PLS,0.060309468888945
0,PLS,0.0182701618003394
0,PLS,0.0311024669267283
0,PLS,0.0683804044435898
0,PLS,0.0584153323958135
0,PLS,0.0311343029871685
0,PLS,0.0677177478659835
0,PLS,0.0117602569853387
0,PLS,0.0267782462708203
0,PLS,0.0464481111362596
0,PLS,0.0127656872085976
0,PLS,0.0672434407757422
0,PLS,0.0114731946666182
0,PLS,0.0412871454480484
0,PLS,0.0519582390069582
0,PLS,0.00937837699624685
0,PLS,0.0180946780266721
0,PLS,0.0349683096519123
0,PLS,0.0329116860264239
0,PLS,0.0496706499126708
0,PLS,0.0303181325771493
0,PLS,0.0367590464808508
0,PLS,0.0108245182286152
0,PLS,0.0618905271264854
0,PLS,0.021338495911871
0,PLS,0.0557443297753759
0,PLS,0.019720997835905
0,PLS,0.0224079680734757
0,PLS,0.0460376683910006
0,PLS,0.0390394912394718
0,PLS,0.0171652622300539
0,PLS,0.0734385869814822
0,PLS,0.0290001941309439
0,PLS,0.0421162742454214
0,PLS,0.0306229688310426
0,PLS,0.0349425431785766
0,PLS,0.0740240102829573
0,PLS,0.00929089905018101
0,PLS,0.0322906140348913
0,PLS,0.0432842141210001
0,PLS,0.0648537889563699
0,PLS,0.0872900962832082
0,PLS,0.0748830415558969
0,PLS,0.0170308752516876
0,PLS,0.0350827299744672
0,PLS,0.0275088210331464
0,PLS,0.0408959722821511
0,PLS,0.0155921259937569
0,PLS,0.0140287453013265
0,PLS,0.0706572896082799
0,PLS,0.0234455538012227
0,PLS,0.0589827421859605
0,PLS,0.05833724798633
0,PLS,0.0176290486162811
0,PLS,0.0355479379553495
0,PLS,0.0751960910913336
0,PLS,0.0707893319176135
0,PLS,0.0138810945449555
0,PLS,0.0330478665999059
0,PLS,0.0146572276762681
0,PLS,0.0356132997883284
0,PLS,0.0465290709386044
0,PLS,0.0182383410745537
0,PLS,0.0221279691250794
0,PLS,0.0162186793056993
0,PLS,0.0339112582345249
0,PLS,0.00556284857332787
0,PLS,0.040877513685994
0,PLS,0.0558284809106798
0,PLS,0.0356131214859153
0,PLS,0.0397168596224481
0,PLS,0.0307423149952648
0,PLS,0.0435830200639235
0,PLS,0.053926706224793
0,PLS,0.0759460986918899
0,PLS,0.0162263215930874
0,PLS,0.0534332249930257
0,PLS,0.0390909963490387
0,PLS,0.00739550405821663
0,PLS,0.0323358489647394
0,PLS,0.0138130456341686
0,PLS,0.0246275207721324
0,PLS,0.0596305522145267
0,PLS,0.036140359272837
0,PLS,0.0363207763973985
0,PLS,0.00456655460627083
0,PLS,0.0546079960949259
0,PLS,0.047066466172198
0,PLS,0.0325237454479308
0,PLS,0.0316790283388162
0,PLS,0.0233995859695893
0,fTS,0.0282934935894528
0,fTS,0.0703140027541491
0,fTS,0.0315632332862292
0,fTS,0.0470918736125866
0,fTS,0.083372735709384
0,fTS,0.0126014060219151
0,fTS,0.00825753034799163
0,fTS,0.10913082347541
0,fTS,0.0436655750939815
0,fTS,0.0473808563212694
0,fTS,0.0425667395004807
0,fTS,0.0505062322405765
0,fTS,0.0351902916175739
0,fTS,0.0708428550222601
0,fTS,0.133890454910557
0,fTS,0.0286470379499419
0,fTS,0.019209997056632
0,fTS,0.0352855499283561
0,fTS,0.0628511953169278
0,fTS,0.0720323696341928
0,fTS,0.0354122957954549
0,fTS,0.0120667520508123
0,fTS,0.0327780952226754
0,fTS,0.0184495697195279
0,fTS,0.0675432567620453
0,fTS,0.125101288867055
0,fTS,0.0449322732785367
0,fTS,0.0211080136131079
0,fTS,0.0365937103379592
0,fTS,0.0554371940697503
0,fTS,0.0329606721884058
0,fTS,0.0260766407178549
0,fTS,0.0848847151818287
0,fTS,0.0452894621361506
0,fTS,0.0273405550081352
0,fTS,0.0750933479404452
0,fTS,0.0426271073959807
0,fTS,0.0057350082067985
0,fTS,0.0140475332926462
0,fTS,0.032262781061044
0,fTS,0.0232995376602021
0,fTS,0.0198320001197665
0,fTS,0.0419147173648603
0,fTS,0.0269242157342645
0,fTS,0.030432328673429
0,fTS,0.0378727068906902
0,fTS,0.0177585082062443
0,fTS,0.0306539321452546
0,fTS,0.0343221843073072
0,fTS,0.0821852515826055
0,fTS,0.0539673911906858
0,fTS,0.00988727354066652
0,fTS,0.0346437392930419
0,fTS,0.0477294566086354
0,fTS,0.0546184193823549
0,fTS,0.0440178277254641
0,fTS,0.0210256923694505
0,fTS,0.0596861352620079
0,fTS,0.027134403714082
0,fTS,0.0218242948160928
0,fTS,0.0398857807844463
0,fTS,0.034679356287432
0,fTS,0.0436713192162459
0,fTS,0.0225308382613041
0,fTS,0.074302207177068
0,fTS,0.0456172311318357
0,fTS,0.0150250744722991
0,fTS,0.0266342741834365
0,fTS,0.0756509512291286
0,fTS,0.07086102536071
0,fTS,0.0485393748438005
0,fTS,0.0620130647775637
0,fTS,0.013086671230137
0,fTS,0.0398958342000632
0,fTS,0.058782265571015
0,fTS,0.0268975219838305
0,fTS,0.0358724291512185
0,fTS,0.0239179220665844
0,fTS,0.0313248514070119
0,fTS,0.028316853331075
0,fTS,0.0325068621948175
0,fTS,0.00915016174166757
0,fTS,0.0562985654251494
0,fTS,0.0293363687259875
0,fTS,0.0442887124918857
0,fTS,0.0433797505906437
0,fTS,0.0132946975874161
0,fTS,0.0624628551208679
0,fTS,0.0397152532045918
0,fTS,0.0659548025090639
0,fTS,0.00727297245100992
0,fTS,0.0374064068151884
0,fTS,0.056440826680041
0,fTS,0.0226286053213074
0,fTS,0.0298935076718369
0,fTS,0.049997895509074
0,fTS,0.00938997590799313
0,fTS,0.0440326909935808
